FundCode,FundDescription,OperatingUnit,OperatingUnitDescription,ProgramID,ProgramName,LineOfBusinessID,LOBName,Account,Account Description, FY2014 Adopted Budget , Amendments , FY2014 Amended Budget 
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990202,UTILITIES METER MAINTENANCE,39902,UTILITIES CUST SERVICE LOB,53040031,OTHER EQUIPMENT               ," 12,700 ", -   ," 12,700 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990202,UTILITIES METER MAINTENANCE,39902,UTILITIES CUST SERVICE LOB,53160008,SAFETY EQUIPMENT & SUPPLIES   ," 7,650 ", -   ," 7,650 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990202,UTILITIES METER MAINTENANCE,39902,UTILITIES CUST SERVICE LOB,53890004,CLOTHING & OTHER              ," 7,500 ", -   ," 7,500 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990202,UTILITIES METER MAINTENANCE,39902,UTILITIES CUST SERVICE LOB,53890022,OTHER SUPPLIES                ," 2,200 ", -   ," 2,200 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,51000004,BUDGET-VACANCY DISCOUNT       ," (21,208)", -   ," (21,208)"
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,51010001,SALARIES AND WAGES            ," 970,205 ", -   ," 970,205 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,51010007,OVERTIME WAGES                ," 12,656 ", -   ," 12,656 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,51070001,HEALTH AND WELFARE INSURANCE  ," 210,521 ", -   ," 210,521 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,51070004,RETIREMENT PENSION CONTRIB    ," 90,129 ", -   ," 90,129 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,52070010,TELEPHONE                     , 150 , -   , 150 
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,52310001,PRINTING & BINDING            ," 3,800 ", -   ," 3,800 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,52340034,OTHER REPAIRS AND MAINTENANCE ," 3,875 ", -   ," 3,875 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,52400007,OTHER EQUIPMENT RENTAL        , 200 , -   , 200 
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,52890001,OTHER SERVICES AND CHARGES    ," 2,200 ", -   ," 2,200 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,53010001,OFFICE SUPPLIES               ," 3,220 ", -   ," 3,220 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,53010007,COMPUTER SUPPLIES             ," 2,000 ", -   ," 2,000 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,53040007,FUEL                          ," 1,150 ", -   ," 1,150 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,53040013,REPAIR & MAINTENANCE PARTS    ," 47,619 ", -   ," 47,619 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,53040025,SMALL TOOLS & MINOR EQUIP     ," 20,600 ", -   ," 20,600 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,53040031,OTHER EQUIPMENT               ," 1,000 ", -   ," 1,000 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,53160008,SAFETY EQUIPMENT & SUPPLIES   ," 4,350 ", -   ," 4,350 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,53890004,CLOTHING & OTHER              ," 5,750 ", -   ," 5,750 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,53890022,OTHER SUPPLIES                ," 6,450 ", -   ," 6,450 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51000004,BUDGET-VACANCY DISCOUNT       ," (31,085)", -   ," (31,085)"
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51000016,BUDGET-RECRUIT OVERAGES       ," 133,468 ", -   ," 133,468 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51010001,SALARIES AND WAGES            ," 1,422,103 ", -   ," 1,422,103 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51010004,PART TIME & TEMPORARY WAGES   ," 9,000 ", -   ," 9,000 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51010007,OVERTIME WAGES                ," 12,639 ", -   ," 12,639 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51010022,SALARY ADJUSTMENTS            ," 5,100 ", -   ," 5,100 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51070001,HEALTH AND WELFARE INSURANCE  ," 343,816 ", -   ," 343,816 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51070004,RETIREMENT PENSION CONTRIB    ," 132,107 ", -   ," 132,107 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51510022,SAFETY PROGRAM EXPENSE        , 960 , -   , 960 
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52010028,MISCELLANEOUS SRVCS CONTRACTS , 415 , -   , 415 
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52070010,TELEPHONE                     ," 8,300 ", -   ," 8,300 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52130001,MEMBERSHIPS                   , 100 , -   , 100 
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52310001,PRINTING & BINDING            , 400 , -   , 400 
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52310004,POSTAGE                       ," 430,506 ", -   ," 430,506 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52340016,MACHINERY AND EQUIPMENT MTCE  ," 30,881 ", -   ," 30,881 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52400007,OTHER EQUIPMENT RENTAL        , 315 , -   , 315 
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52890001,OTHER SERVICES AND CHARGES    ," 12,685 ", -   ," 12,685 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53010001,OFFICE SUPPLIES               ," 11,800 ", -   ," 11,800 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53010007,COMPUTER SUPPLIES             ," 94,703 ", -   ," 94,703 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53010013,NON-CAPITAL OFFICE MACHINES   ," 7,170 ", -   ," 7,170 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53010016,NON-CAPITAL FURNITURE & FIXTUR," 12,990 ", -   ," 12,990 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53040025,SMALL TOOLS & MINOR EQUIP     , 900 , -   , 900 
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53040031,OTHER EQUIPMENT               , 450 , -   , 450 
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53100001,EDUCATIONAL & TRAINING        , 990 , -   , 990 
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53890022,OTHER SUPPLIES                , 400 , -   , 400 
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990302,UTILITIES PRIVATE DEVELOPMENT,39903,UTILITIES ENGINEERING LOB,51000004,BUDGET-VACANCY DISCOUNT       ," (3,875)", -   ," (3,875)"
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990302,UTILITIES PRIVATE DEVELOPMENT,39903,UTILITIES ENGINEERING LOB,51000016,BUDGET-RECRUIT OVERAGES       ," 34,500 ", -   ," 34,500 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990302,UTILITIES PRIVATE DEVELOPMENT,39903,UTILITIES ENGINEERING LOB,51010001,SALARIES AND WAGES            ," 177,303 ", -   ," 177,303 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990302,UTILITIES PRIVATE DEVELOPMENT,39903,UTILITIES ENGINEERING LOB,51070001,HEALTH AND WELFARE INSURANCE  ," 25,251 ", -   ," 25,251 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990302,UTILITIES PRIVATE DEVELOPMENT,39903,UTILITIES ENGINEERING LOB,51070004,RETIREMENT PENSION CONTRIB    ," 16,474 ", -   ," 16,474 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,51000004,BUDGET-VACANCY DISCOUNT       ," (13,744)", -   ," (13,744)"
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,51010001,SALARIES AND WAGES            ," 632,726 ", -   ," 632,726 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,51010004,PART TIME & TEMPORARY WAGES   ," 17,000 ", -   ," 17,000 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,51070001,HEALTH AND WELFARE INSURANCE  ," 92,243 ", -   ," 92,243 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,51070004,RETIREMENT PENSION CONTRIB    ," 54,399 ", -   ," 54,399 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,51130010,MILEAGE REIMBURSEMENT         , 700 , -   , 700 
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,52130001,MEMBERSHIPS                   ," 1,500 ", -   ," 1,500 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,52340016,MACHINERY AND EQUIPMENT MTCE  , 500 , -   , 500 
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,52890001,OTHER SERVICES AND CHARGES    ," 18,000 ", -   ," 18,000 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,52890002,SHIPPING / FREIGHT            , -   , 23 , 23 
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,53010001,OFFICE SUPPLIES               ," 6,000 ", -   ," 6,000 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,53010007,COMPUTER SUPPLIES             ," 14,000 ", -   ," 14,000 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,53010016,NON-CAPITAL FURNITURE & FIXTUR," 1,800 ", -   ," 1,800 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,53040031,OTHER EQUIPMENT               , -   , 750 , 750 
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,53890022,OTHER SUPPLIES                ," 4,200 ", -   ," 4,200 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990304,UTILITIES INFRSTRCTRE RECORDS,39903,UTILITIES ENGINEERING LOB,51000004,BUDGET-VACANCY DISCOUNT       ," (4,152)", -   ," (4,152)"
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990304,UTILITIES INFRSTRCTRE RECORDS,39903,UTILITIES ENGINEERING LOB,51010001,SALARIES AND WAGES            ," 189,931 ", -   ," 189,931 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990304,UTILITIES INFRSTRCTRE RECORDS,39903,UTILITIES ENGINEERING LOB,51070001,HEALTH AND WELFARE INSURANCE  ," 36,056 ", -   ," 36,056 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990304,UTILITIES INFRSTRCTRE RECORDS,39903,UTILITIES ENGINEERING LOB,51070004,RETIREMENT PENSION CONTRIB    ," 17,647 ", -   ," 17,647 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,51000004,BUDGET-VACANCY DISCOUNT       ," (119,034)", -   ," (119,034)"
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,51000016,BUDGET-RECRUIT OVERAGES       ," 29,750 ", -   ," 29,750 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,51010001,SALARIES AND WAGES            ," 5,447,397 ", -   ," 5,447,397 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,51010007,OVERTIME WAGES                ," 143,000 ", -   ," 143,000 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,51070001,HEALTH AND WELFARE INSURANCE  ," 1,387,628 ", -   ," 1,387,628 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,51070004,RETIREMENT PENSION CONTRIB    ," 504,452 ", -   ," 504,452 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,52010028,MISCELLANEOUS SRVCS CONTRACTS ," 308,600 ", -   ," 308,600 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,52070004,"WATER, SEWER & REFUSE         "," 20,000 ", -   ," 20,000 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,52070013,LANDFILL                      ," 12,000 ", -   ," 12,000 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,52130001,MEMBERSHIPS                   ," 1,000 ", -   ," 1,000 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,52130004,SUBSCRIPTIONS                 , 500 , -   , 500 
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,52340025,PAVEMENT MAINTENANCE          ," 100,000 ", -   ," 100,000 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,52340028,CUSTODIAL SERVICE             ," 20,500 ", -   ," 20,500 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,52890001,OTHER SERVICES AND CHARGES    ," 71,498 ", -   ," 71,498 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,53010001,OFFICE SUPPLIES               ," 9,525 ", -   ," 9,525 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,53010007,COMPUTER SUPPLIES             ," 2,500 ", -   ," 2,500 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,53010013,NON-CAPITAL OFFICE MACHINES   ," 1,000 ", -   ," 1,000 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,53010016,NON-CAPITAL FURNITURE & FIXTUR," 1,000 ", -   ," 1,000 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,53040001,JANITOR SUPPLIES              ," 5,000 ", -   ," 5,000 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,53040013,REPAIR & MAINTENANCE PARTS    ," 296,823 ", -   ," 296,823 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,53040025,SMALL TOOLS & MINOR EQUIP     ," 65,377 ", -   ," 65,377 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,53130004,TOPSOIL                       ," 1,500 ", -   ," 1,500 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,53130025,LANDSCAPING                   ," 152,000 ", -   ," 152,000 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,53160004,UNIFORMS & EQUIPMENT          ," 38,400 ", -   ," 38,400 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,53160008,SAFETY EQUIPMENT & SUPPLIES   ," 20,000 ", -   ," 20,000 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,53890004,CLOTHING & OTHER              ," 10,335 ", -   ," 10,335 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,53890022,OTHER SUPPLIES                ," 5,000 ", -   ," 5,000 "
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990404,UTILITIES LM FLEET OPERATIONS,39904,UTILITIES LINE MAINT LOB,51000004,BUDGET-VACANCY DISCOUNT       ," (12,527)", -   ," (12,527)"
399,WATER UTILITIES               ,3501,WASTEWATER CITY OPERATIONS    ,3990404,UTILITIES LM FLEET OPERATIONS,39904,UTILITIES LINE MAINT LOB,51010001,SALARIES AND WAGES            ," 573,048 ", -   ," 573,048 "
