FundCode,FundDescription,OperatingUnit,OperatingUnitDescription,ProgramID,ProgramName,LineOfBusinessID,LOBName,Account,Account Description,FY2015 Budget
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,53040025,SMALL TOOLS & MINOR EQUIP,28500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,53040031,OTHER EQUIPMENT,1580
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,53890004,CLOTHING & OTHER,7975
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,53890021,PHOTOGRAPHIC SUPPLIES,140
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,53890022,OTHER SUPPLIES,10150
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51010004,PART TIME & TEMPORARY WAGES,11000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51010007,OVERTIME WAGES,15448
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51010022,SALARY ADJUSTMENTS,6233
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51510022,SAFETY PROGRAM EXPENSE,1215
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52010028,MISCELLANEOUS SRVCS CONTRACTS,650
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52070010,TELEPHONE,12000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52130001,MEMBERSHIPS,200
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52310001,PRINTING & BINDING,500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52310004,POSTAGE,500609
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52340016,MACHINERY AND EQUIPMENT MTCE,39933
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52340034,OTHER REPAIRS AND MAINTENANCE,500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52400007,OTHER EQUIPMENT RENTAL,385
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52890001,OTHER SERVICES AND CHARGES,15642
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53010001,OFFICE SUPPLIES,15500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53010007,COMPUTER SUPPLIES,108609
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53010013,NON-CAPITAL OFFICE MACHINES,5250
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53010016,NON-CAPITAL FURNITURE & FIXTUR,10425
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53040025,SMALL TOOLS & MINOR EQUIP,100
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53040031,OTHER EQUIPMENT,550
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53100001,EDUCATIONAL & TRAINING,810
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53890004,CLOTHING & OTHER,300
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53890022,OTHER SUPPLIES,2550
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,51010004,PART TIME & TEMPORARY WAGES,17000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,51130010,MILEAGE REIMBURSEMENT,700
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,52130001,MEMBERSHIPS,1500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,52340016,MACHINERY AND EQUIPMENT MTCE,500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,52890001,OTHER SERVICES AND CHARGES,14000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,53010001,OFFICE SUPPLIES,13000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,53010007,COMPUTER SUPPLIES,7000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,53010016,NON-CAPITAL FURNITURE & FIXTUR,1800
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,53890022,OTHER SUPPLIES,4200
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990402,UTILITIES WATER LINE MAINT,39904,UTILITIES LINE MAINT LOB,51010007,OVERTIME WAGES,192400
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990402,UTILITIES WATER LINE MAINT,39904,UTILITIES LINE MAINT LOB,52010028,MISCELLANEOUS SRVCS CONTRACTS,50625
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990402,UTILITIES WATER LINE MAINT,39904,UTILITIES LINE MAINT LOB,52070004,"WATER, SEWER & REFUSE",16000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990402,UTILITIES WATER LINE MAINT,39904,UTILITIES LINE MAINT LOB,52130001,MEMBERSHIPS,2016
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990402,UTILITIES WATER LINE MAINT,39904,UTILITIES LINE MAINT LOB,52130004,SUBSCRIPTIONS,500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990402,UTILITIES WATER LINE MAINT,39904,UTILITIES LINE MAINT LOB,52250001,ADVERTISING,1000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990402,UTILITIES WATER LINE MAINT,39904,UTILITIES LINE MAINT LOB,52340025,PAVEMENT MAINTENANCE,105200
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990402,UTILITIES WATER LINE MAINT,39904,UTILITIES LINE MAINT LOB,52340028,CUSTODIAL SERVICE,20000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990402,UTILITIES WATER LINE MAINT,39904,UTILITIES LINE MAINT LOB,52890001,OTHER SERVICES AND CHARGES,33338
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990402,UTILITIES WATER LINE MAINT,39904,UTILITIES LINE MAINT LOB,53010001,OFFICE SUPPLIES,9500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990402,UTILITIES WATER LINE MAINT,39904,UTILITIES LINE MAINT LOB,53010007,COMPUTER SUPPLIES,2500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990402,UTILITIES WATER LINE MAINT,39904,UTILITIES LINE MAINT LOB,53010013,NON-CAPITAL OFFICE MACHINES,1000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990402,UTILITIES WATER LINE MAINT,39904,UTILITIES LINE MAINT LOB,53010016,NON-CAPITAL FURNITURE & FIXTUR,1000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990402,UTILITIES WATER LINE MAINT,39904,UTILITIES LINE MAINT LOB,53040001,JANITOR SUPPLIES,5000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990402,UTILITIES WATER LINE MAINT,39904,UTILITIES LINE MAINT LOB,53040013,REPAIR & MAINTENANCE PARTS,1194454
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990402,UTILITIES WATER LINE MAINT,39904,UTILITIES LINE MAINT LOB,53040025,SMALL TOOLS & MINOR EQUIP,72000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990402,UTILITIES WATER LINE MAINT,39904,UTILITIES LINE MAINT LOB,53130025,LANDSCAPING,209000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990402,UTILITIES WATER LINE MAINT,39904,UTILITIES LINE MAINT LOB,53160004,UNIFORMS & EQUIPMENT,31275
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990402,UTILITIES WATER LINE MAINT,39904,UTILITIES LINE MAINT LOB,53890004,CLOTHING & OTHER,5325
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990402,UTILITIES WATER LINE MAINT,39904,UTILITIES LINE MAINT LOB,53890022,OTHER SUPPLIES,5000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990404,UTILITIES LM FLEET OPERATIONS,39904,UTILITIES LINE MAINT LOB,51010007,OVERTIME WAGES,9750
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990404,UTILITIES LM FLEET OPERATIONS,39904,UTILITIES LINE MAINT LOB,52130001,MEMBERSHIPS,2700
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990404,UTILITIES LM FLEET OPERATIONS,39904,UTILITIES LINE MAINT LOB,52890001,OTHER SERVICES AND CHARGES,28956
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990404,UTILITIES LM FLEET OPERATIONS,39904,UTILITIES LINE MAINT LOB,53010001,OFFICE SUPPLIES,1500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990404,UTILITIES LM FLEET OPERATIONS,39904,UTILITIES LINE MAINT LOB,53010007,COMPUTER SUPPLIES,500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990404,UTILITIES LM FLEET OPERATIONS,39904,UTILITIES LINE MAINT LOB,53040001,JANITOR SUPPLIES,500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990404,UTILITIES LM FLEET OPERATIONS,39904,UTILITIES LINE MAINT LOB,53040004,MOTOR OIL,20000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990404,UTILITIES LM FLEET OPERATIONS,39904,UTILITIES LINE MAINT LOB,53040007,FUEL,462380
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990404,UTILITIES LM FLEET OPERATIONS,39904,UTILITIES LINE MAINT LOB,53040013,REPAIR & MAINTENANCE PARTS,245925
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990404,UTILITIES LM FLEET OPERATIONS,39904,UTILITIES LINE MAINT LOB,53040025,SMALL TOOLS & MINOR EQUIP,15540
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990404,UTILITIES LM FLEET OPERATIONS,39904,UTILITIES LINE MAINT LOB,53040028,TIRES AND TUBES,60000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990404,UTILITIES LM FLEET OPERATIONS,39904,UTILITIES LINE MAINT LOB,53160004,UNIFORMS & EQUIPMENT,2557
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990404,UTILITIES LM FLEET OPERATIONS,39904,UTILITIES LINE MAINT LOB,53890004,CLOTHING & OTHER,100
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990404,UTILITIES LM FLEET OPERATIONS,39904,UTILITIES LINE MAINT LOB,53890022,OTHER SUPPLIES,1000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990502,UTILITIES RAW WATER,39905,UTILITIES WATER QUALITY LOB,51010004,PART TIME & TEMPORARY WAGES,20000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990502,UTILITIES RAW WATER,39905,UTILITIES WATER QUALITY LOB,51010007,OVERTIME WAGES,4232
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990502,UTILITIES RAW WATER,39905,UTILITIES WATER QUALITY LOB,52010028,MISCELLANEOUS SRVCS CONTRACTS,50500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990502,UTILITIES RAW WATER,39905,UTILITIES WATER QUALITY LOB,52070001,ELECTRICITY,7180000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990502,UTILITIES RAW WATER,39905,UTILITIES WATER QUALITY LOB,52070010,TELEPHONE,17547
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990502,UTILITIES RAW WATER,39905,UTILITIES WATER QUALITY LOB,52130001,MEMBERSHIPS,400
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990502,UTILITIES RAW WATER,39905,UTILITIES WATER QUALITY LOB,52340016,MACHINERY AND EQUIPMENT MTCE,13500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990502,UTILITIES RAW WATER,39905,UTILITIES WATER QUALITY LOB,52400007,OTHER EQUIPMENT RENTAL,300
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990502,UTILITIES RAW WATER,39905,UTILITIES WATER QUALITY LOB,52890001,OTHER SERVICES AND CHARGES,13000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990502,UTILITIES RAW WATER,39905,UTILITIES WATER QUALITY LOB,53010001,OFFICE SUPPLIES,6000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990502,UTILITIES RAW WATER,39905,UTILITIES WATER QUALITY LOB,53010007,COMPUTER SUPPLIES,12100
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990502,UTILITIES RAW WATER,39905,UTILITIES WATER QUALITY LOB,53010016,NON-CAPITAL FURNITURE & FIXTUR,3000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990502,UTILITIES RAW WATER,39905,UTILITIES WATER QUALITY LOB,53040007,FUEL,3000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990502,UTILITIES RAW WATER,39905,UTILITIES WATER QUALITY LOB,53040013,REPAIR & MAINTENANCE PARTS,28200
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990502,UTILITIES RAW WATER,39905,UTILITIES WATER QUALITY LOB,53040025,SMALL TOOLS & MINOR EQUIP,1500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990502,UTILITIES RAW WATER,39905,UTILITIES WATER QUALITY LOB,53040031,OTHER EQUIPMENT,3000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990502,UTILITIES RAW WATER,39905,UTILITIES WATER QUALITY LOB,53100001,EDUCATIONAL & TRAINING,1000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990502,UTILITIES RAW WATER,39905,UTILITIES WATER QUALITY LOB,53890004,CLOTHING & OTHER,5750
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990502,UTILITIES RAW WATER,39905,UTILITIES WATER QUALITY LOB,53890022,OTHER SUPPLIES,2500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990503,UTILITIES LAB AND SYS QUALITY,39905,UTILITIES WATER QUALITY LOB,51010007,OVERTIME WAGES,899
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990503,UTILITIES LAB AND SYS QUALITY,39905,UTILITIES WATER QUALITY LOB,52890001,OTHER SERVICES AND CHARGES,42405
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990503,UTILITIES LAB AND SYS QUALITY,39905,UTILITIES WATER QUALITY LOB,53010001,OFFICE SUPPLIES,3000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990503,UTILITIES LAB AND SYS QUALITY,39905,UTILITIES WATER QUALITY LOB,53010007,COMPUTER SUPPLIES,2000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990503,UTILITIES LAB AND SYS QUALITY,39905,UTILITIES WATER QUALITY LOB,53010016,NON-CAPITAL FURNITURE & FIXTUR,281
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990503,UTILITIES LAB AND SYS QUALITY,39905,UTILITIES WATER QUALITY LOB,53040013,REPAIR & MAINTENANCE PARTS,4000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990503,UTILITIES LAB AND SYS QUALITY,39905,UTILITIES WATER QUALITY LOB,53040025,SMALL TOOLS & MINOR EQUIP,2000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990503,UTILITIES LAB AND SYS QUALITY,39905,UTILITIES WATER QUALITY LOB,53890004,CLOTHING & OTHER,7165
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990503,UTILITIES LAB AND SYS QUALITY,39905,UTILITIES WATER QUALITY LOB,53890022,OTHER SUPPLIES,98500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990504,UTILITIES DRAPER TREATMENT,39905,UTILITIES WATER QUALITY LOB,51010004,PART TIME & TEMPORARY WAGES,18000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990504,UTILITIES DRAPER TREATMENT,39905,UTILITIES WATER QUALITY LOB,51010007,OVERTIME WAGES,26000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990504,UTILITIES DRAPER TREATMENT,39905,UTILITIES WATER QUALITY LOB,51130010,MILEAGE REIMBURSEMENT,500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990504,UTILITIES DRAPER TREATMENT,39905,UTILITIES WATER QUALITY LOB,52070001,ELECTRICITY,1297774
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990504,UTILITIES DRAPER TREATMENT,39905,UTILITIES WATER QUALITY LOB,52070007,NATURAL GAS,36395
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990504,UTILITIES DRAPER TREATMENT,39905,UTILITIES WATER QUALITY LOB,52070010,TELEPHONE,3780
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990504,UTILITIES DRAPER TREATMENT,39905,UTILITIES WATER QUALITY LOB,52130001,MEMBERSHIPS,360
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990504,UTILITIES DRAPER TREATMENT,39905,UTILITIES WATER QUALITY LOB,52340016,MACHINERY AND EQUIPMENT MTCE,46850
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990504,UTILITIES DRAPER TREATMENT,39905,UTILITIES WATER QUALITY LOB,52400007,OTHER EQUIPMENT RENTAL,420
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990504,UTILITIES DRAPER TREATMENT,39905,UTILITIES WATER QUALITY LOB,52890001,OTHER SERVICES AND CHARGES,23313
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990504,UTILITIES DRAPER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53010001,OFFICE SUPPLIES,2100
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990504,UTILITIES DRAPER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53010007,COMPUTER SUPPLIES,500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990504,UTILITIES DRAPER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53010013,NON-CAPITAL OFFICE MACHINES,500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990504,UTILITIES DRAPER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53010016,NON-CAPITAL FURNITURE & FIXTUR,1090
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990504,UTILITIES DRAPER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53040001,JANITOR SUPPLIES,2750
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990504,UTILITIES DRAPER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53040013,REPAIR & MAINTENANCE PARTS,190000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990504,UTILITIES DRAPER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53040025,SMALL TOOLS & MINOR EQUIP,22000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990504,UTILITIES DRAPER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53040031,OTHER EQUIPMENT,8000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990504,UTILITIES DRAPER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53130013,CHEMICALS,2575000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990504,UTILITIES DRAPER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53890004,CLOTHING & OTHER,13131
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990504,UTILITIES DRAPER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53890022,OTHER SUPPLIES,6500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990505,UTILITIES HEFNER TREATMENT,39905,UTILITIES WATER QUALITY LOB,51010004,PART TIME & TEMPORARY WAGES,13500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990505,UTILITIES HEFNER TREATMENT,39905,UTILITIES WATER QUALITY LOB,51010007,OVERTIME WAGES,30000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990505,UTILITIES HEFNER TREATMENT,39905,UTILITIES WATER QUALITY LOB,52070001,ELECTRICITY,1668828
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990505,UTILITIES HEFNER TREATMENT,39905,UTILITIES WATER QUALITY LOB,52070007,NATURAL GAS,27500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990505,UTILITIES HEFNER TREATMENT,39905,UTILITIES WATER QUALITY LOB,52070010,TELEPHONE,4000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990505,UTILITIES HEFNER TREATMENT,39905,UTILITIES WATER QUALITY LOB,52130001,MEMBERSHIPS,220
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990505,UTILITIES HEFNER TREATMENT,39905,UTILITIES WATER QUALITY LOB,52340016,MACHINERY AND EQUIPMENT MTCE,27000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990505,UTILITIES HEFNER TREATMENT,39905,UTILITIES WATER QUALITY LOB,52400007,OTHER EQUIPMENT RENTAL,1450
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990505,UTILITIES HEFNER TREATMENT,39905,UTILITIES WATER QUALITY LOB,52890001,OTHER SERVICES AND CHARGES,145989
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990505,UTILITIES HEFNER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53010001,OFFICE SUPPLIES,4500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990505,UTILITIES HEFNER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53010007,COMPUTER SUPPLIES,6000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990505,UTILITIES HEFNER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53010016,NON-CAPITAL FURNITURE & FIXTUR,1400
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990505,UTILITIES HEFNER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53040001,JANITOR SUPPLIES,3754
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990505,UTILITIES HEFNER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53040007,FUEL,1500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990505,UTILITIES HEFNER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53040013,REPAIR & MAINTENANCE PARTS,229417
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990505,UTILITIES HEFNER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53040025,SMALL TOOLS & MINOR EQUIP,6000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990505,UTILITIES HEFNER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53040031,OTHER EQUIPMENT,11000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990505,UTILITIES HEFNER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53130013,CHEMICALS,2275000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990505,UTILITIES HEFNER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53890004,CLOTHING & OTHER,13496
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990505,UTILITIES HEFNER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53890022,OTHER SUPPLIES,14540
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990506,UTILITIES OVERHOLSER TREATMENT,39905,UTILITIES WATER QUALITY LOB,51010007,OVERTIME WAGES,15000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990506,UTILITIES OVERHOLSER TREATMENT,39905,UTILITIES WATER QUALITY LOB,52070001,ELECTRICITY,73207
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990506,UTILITIES OVERHOLSER TREATMENT,39905,UTILITIES WATER QUALITY LOB,52070007,NATURAL GAS,15000
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990506,UTILITIES OVERHOLSER TREATMENT,39905,UTILITIES WATER QUALITY LOB,52070010,TELEPHONE,3798
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990506,UTILITIES OVERHOLSER TREATMENT,39905,UTILITIES WATER QUALITY LOB,52130001,MEMBERSHIPS,225
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990506,UTILITIES OVERHOLSER TREATMENT,39905,UTILITIES WATER QUALITY LOB,52340016,MACHINERY AND EQUIPMENT MTCE,14040
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990506,UTILITIES OVERHOLSER TREATMENT,39905,UTILITIES WATER QUALITY LOB,52400007,OTHER EQUIPMENT RENTAL,560
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990506,UTILITIES OVERHOLSER TREATMENT,39905,UTILITIES WATER QUALITY LOB,52890001,OTHER SERVICES AND CHARGES,7360
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990506,UTILITIES OVERHOLSER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53010001,OFFICE SUPPLIES,3175
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990506,UTILITIES OVERHOLSER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53010007,COMPUTER SUPPLIES,1500
399,WATER UTILITIES,3001,WATER CITY OPERATIONS,3990506,UTILITIES OVERHOLSER TREATMENT,39905,UTILITIES WATER QUALITY LOB,53010016,NON-CAPITAL FURNITURE & FIXTUR,2000
