budget_year,account_type,department,fund_code,account_category,amount
FY15-16,Expense,Human Services,2252,,20373
FY15-16,Expense,Human Services,2252,,25242
FY15-16,Expense,Human Services,2252,,1677971
FY15-16,Expense,Human Services,2252,,1650
FY15-16,Expense,Human Services,2252,,12352
FY15-16,Expense,Human Services,2252,,6733
FY15-16,Expense,Human Services,2252,,20558
FY15-16,Expense,Human Services,2128,,16912
FY15-16,Expense,Human Services,2128,,750
FY15-16,Expense,Human Services,2128,,750
FY15-16,Expense,Human Services,2128,,750
FY15-16,Expense,Human Services,2128,,38704
FY15-16,Expense,Human Services,2128,,16536
FY15-16,Expense,Human Services,2128,,31555
FY15-16,Expense,Human Services,1010,,100000
FY15-16,Expense,Human Services,2128,,11000
FY15-16,Expense,Human Services,2128,,500
FY15-16,Expense,Human Services,2128,,19533
FY15-16,Expense,Human Services,2128,,33511
FY15-16,Expense,Human Services,2128,,100
FY15-16,Expense,Human Services,2128,,1250
FY15-16,Expense,Human Services,2128,,11496
FY15-16,Expense,Human Services,2128,,14317
FY15-16,Expense,Human Services,2128,,12111
FY15-16,Expense,Human Services,2128,,1170
FY15-16,Expense,Human Services,2128,,825
FY15-16,Expense,Human Services,2128,,750
FY15-16,Expense,Human Services,2128,,9953
FY15-16,Expense,Human Services,2128,,33511
FY15-16,Expense,Human Services,2128,,2500
FY15-16,Expense,Human Services,2128,,1000
FY15-16,Expense,Human Services,2128,,1500
FY15-16,Expense,Human Services,2128,,92894
FY15-16,Expense,Human Services,2128,,46881
FY15-16,Expense,Human Services,2128,,825
FY15-16,Expense,Human Services,2128,,200
FY15-16,Expense,Human Services,2128,,55234
FY15-16,Expense,Human Services,2128,,15000
FY15-16,Expense,Human Services,2128,,27591
FY15-16,Expense,Human Services,2128,,1500
FY15-16,Expense,Human Services,2128,,16912
FY15-16,Expense,Human Services,2128,,1500
FY15-16,Expense,Human Services,2128,,21199
FY15-16,Expense,Human Services,2128,,39688
FY15-16,Expense,Human Services,2128,,9953
FY15-16,Expense,Human Services,2128,,44553
FY15-16,Expense,Human Services,2128,,14317
FY15-16,Expense,Human Services,2128,,696414
FY15-16,Expense,Human Services,2108,,1271
FY15-16,Expense,Human Services,2103,,332273
FY15-16,Expense,Human Services,2103,,7380
FY15-16,Expense,Human Services,2103,,1477
FY15-16,Expense,Human Services,2103,,15754
FY15-16,Expense,Human Services,2103,,12884
FY15-16,Expense,Human Services,2160,,291
FY15-16,Expense,Human Services,2103,,80811
FY15-16,Expense,Human Services,1010,,17069
FY15-16,Expense,Human Services,2160,,877
FY15-16,Expense,Human Services,2108,,71889
FY15-16,Expense,Human Services,2103,,5110
FY15-16,Expense,Human Services,2160,,238544
FY15-16,Expense,Human Services,2108,,3778
FY15-16,Expense,Human Services,2103,,-76145
FY15-16,Expense,Human Services,2103,,43456
FY15-16,Expense,Human Services,2103,,7094
FY15-16,Expense,Human Services,2103,,3153
FY15-16,Expense,Human Services,1010,,380
FY15-16,Expense,Human Services,2160,,336
FY15-16,Expense,Human Services,2108,,4080
FY15-16,Expense,Human Services,2103,,721
FY15-16,Expense,Human Services,2103,,227000
FY15-16,Expense,Human Services,2108,,510
FY15-16,Expense,Human Services,2108,,122150
FY15-16,Expense,Human Services,2103,,11732
FY15-16,Expense,Human Services,2103,,5887
FY15-16,Expense,Human Services,2103,,8662
FY15-16,Expense,Human Services,2103,,184687
FY15-16,Expense,Human Services,1010,,51366
FY15-16,Expense,Human Services,2108,,103408
FY15-16,Expense,Human Services,2103,,16606
FY15-16,Expense,Human Services,2103,,4679
FY15-16,Expense,Human Services,1010,,179310
FY15-16,Expense,Human Services,2103,,8469
FY15-16,Expense,Human Services,2103,,5392
FY15-16,Expense,Human Services,2160,,1737
FY15-16,Expense,Human Services,2103,,31687
FY15-16,Expense,Human Services,2103,,116059
FY15-16,Expense,Human Services,2103,,1238
FY15-16,Expense,Human Services,2103,,3324
FY15-16,Expense,Human Services,2103,,6884
FY15-16,Expense,Human Services,2108,,242039
FY15-16,Expense,Human Services,2103,,1914560
FY15-16,Expense,Human Services,2103,,5704
FY15-16,Expense,Human Services,1010,,101782
FY15-16,Expense,Human Services,1010,,30231
FY15-16,Expense,Human Services,2108,,40591
FY15-16,Expense,Human Services,2103,,1688
FY15-16,Expense,Human Services,1010,,52750
FY15-16,Expense,Human Services,2103,,852
FY15-16,Expense,Human Services,2103,,4932
FY15-16,Expense,Human Services,1010,,100000
FY15-16,Expense,Human Services,2103,,5980
FY15-16,Expense,Human Services,2108,,-300000
FY15-16,Expense,Human Services,2103,,2785
FY15-16,Expense,Human Services,1010,,2747
FY15-16,Expense,Human Services,2108,,53094
FY15-16,Expense,Human Services,2103,,4606
FY15-16,Expense,Human Services,2103,,501
FY15-16,Expense,Human Services,2160,,742
FY15-16,Expense,Human Services,2103,,6176
FY15-16,Expense,Human Services,2103,,139732
FY15-16,Expense,Human Services,2160,,5962
FY15-16,Expense,Human Services,2108,,110
FY15-16,Expense,Human Services,2108,,4309
FY15-16,Expense,Human Services,2103,,10004
FY15-16,Expense,Human Services,2103,,8379
FY15-16,Expense,Human Services,2103,,7951
FY15-16,Expense,Human Services,2108,,247391
FY15-16,Expense,Human Services,2160,,139243
FY15-16,Expense,Human Services,2103,,19823
FY15-16,Expense,Human Services,2103,,154996
FY15-16,Expense,Human Services,2103,,1010029
FY15-16,Expense,Human Services,2103,,130
FY15-16,Expense,Human Services,2160,,516
FY15-16,Expense,Human Services,2103,,7256
FY15-16,Expense,Human Services,2103,,3225
FY15-16,Expense,Human Services,2103,,13650
FY15-16,Expense,Human Services,2103,,93684
FY15-16,Expense,Human Services,2108,,105762
FY15-16,Expense,Human Services,2103,,580
FY15-16,Expense,Human Services,2103,,5837
FY15-16,Expense,Human Services,2108,,16641
FY15-16,Expense,Human Services,2103,,737
FY15-16,Expense,Human Services,1010,,248000
FY15-16,Expense,Human Services,2103,,2642
FY15-16,Expense,Human Services,1010,,85758
FY15-16,Expense,Human Services,1010,,43485
FY15-16,Expense,Human Services,2103,,283
FY15-16,Expense,Human Services,2103,,3725
FY15-16,Expense,Human Services,2160,,759
FY15-16,Expense,Human Services,2103,,607091
FY15-16,Expense,Human Services,2103,,-5704
FY15-16,Expense,Human Services,1720,,60000
FY15-16,Expense,Human Services,2103,,634038
FY15-16,Expense,Human Services,2103,,16443
FY15-16,Expense,Human Services,2103,,10184
FY15-16,Expense,Human Services,2103,,23278
FY15-16,Expense,Human Services,2103,,6731
FY15-16,Expense,Human Services,2103,,100022
FY15-16,Expense,Human Services,2103,,2192
FY15-16,Expense,Human Services,2103,,7591
FY15-16,Expense,Planning & Building,2415,,118340
FY15-16,Expense,Planning & Building,2415,,23442
FY15-16,Expense,Planning & Building,2415,,25770
FY15-16,Expense,Planning & Building,2415,,620190
FY15-16,Expense,Planning & Building,2415,,143172
FY15-16,Expense,Planning & Building,2415,,61169
FY15-16,Expense,Planning & Building,2415,,22060
FY15-16,Expense,Planning & Building,1010,,23979
FY15-16,Expense,Planning & Building,2415,,820234
FY15-16,Expense,Planning & Building,2415,,15920
FY15-16,Expense,Planning & Building,2415,,163489
FY15-16,Expense,Planning & Building,2415,,654368
FY15-16,Expense,Planning & Building,2415,,10292
FY15-16,Expense,Planning & Building,2415,,6819
FY15-16,Expense,Planning & Building,2415,,201076
FY15-16,Expense,Planning & Building,2415,,96678
FY15-16,Expense,Planning & Building,2415,,100000
FY15-16,Expense,Planning & Building,2415,,16000
FY15-16,Expense,Planning & Building,1010,,5442
FY15-16,Expense,Planning & Building,2415,,102460
FY15-16,Expense,Planning & Building,2415,,398429
FY15-16,Expense,Planning & Building,2415,,4200
FY15-16,Expense,Planning & Building,2415,,72255
FY15-16,Expense,Planning & Building,2415,,150000
FY15-16,Expense,Planning & Building,2415,,111261
FY15-16,Expense,Planning & Building,2415,,42525
FY15-16,Expense,Planning & Building,2415,,648233
FY15-16,Expense,Planning & Building,2415,,170223
FY15-16,Expense,Planning & Building,2415,,34930
FY15-16,Expense,Planning & Building,2415,,7820
FY15-16,Expense,Planning & Building,2415,,162240
FY15-16,Expense,Planning & Building,2415,,119814
FY15-16,Expense,Planning & Building,2415,,39981
FY15-16,Expense,Planning & Building,2415,,418463
FY15-16,Expense,Planning & Building,2415,,669708
FY15-16,Expense,Planning & Building,2415,,3250
FY15-16,Expense,Planning & Building,2415,,30332
FY15-16,Expense,Planning & Building,2415,,1177
FY15-16,Expense,Planning & Building,2415,,1000000
FY15-16,Expense,Planning & Building,2415,,381787
FY15-16,Expense,Planning & Building,2415,,1200
FY15-16,Expense,Planning & Building,2415,,51886
FY15-16,Expense,Planning & Building,2415,,250000
FY15-16,Expense,Planning & Building,2415,,40669
FY15-16,Expense,Planning & Building,2415,,192676
FY15-16,Expense,Planning & Building,2415,,2000
FY15-16,Expense,Planning & Building,2415,,187094
FY15-16,Expense,Planning & Building,2415,,7100
FY15-16,Expense,Planning & Building,2415,,200
FY15-16,Expense,Planning & Building,2415,,-1000000
FY15-16,Expense,Planning & Building,2415,,200
FY15-16,Expense,Planning & Building,2415,,1300
FY15-16,Expense,Planning & Building,2415,,1000
FY15-16,Expense,Planning & Building,2415,,37660
FY15-16,Expense,Planning & Building,2415,,10000
FY15-16,Expense,Planning & Building,2415,,163114
FY15-16,Expense,Planning & Building,2415,,337981
FY15-16,Expense,Planning & Building,2415,,37117
FY15-16,Expense,Planning & Building,2415,,198915
FY15-16,Expense,Planning & Building,2415,,106613
FY15-16,Expense,Planning & Building,2415,,1000
FY15-16,Expense,Planning & Building,2415,,63314
FY15-16,Expense,Planning & Building,2415,,286123
FY15-16,Expense,Planning & Building,2415,,2400
FY15-16,Expense,Planning & Building,2415,,52340
FY15-16,Expense,Planning & Building,2415,,4200
FY15-16,Expense,Planning & Building,2415,,113398
FY15-16,Expense,Planning & Building,2415,,500
FY15-16,Expense,Planning & Building,2415,,116
FY15-16,Expense,Planning & Building,2415,,8652
FY15-16,Expense,Planning & Building,2415,,1170
FY15-16,Expense,Planning & Building,2415,,3576
FY15-16,Expense,Planning & Building,2415,,145701
FY15-16,Expense,Planning & Building,2415,,4000
FY15-16,Expense,Planning & Building,2415,,121445
FY15-16,Expense,Planning & Building,2415,,2500
FY15-16,Expense,Planning & Building,2415,,1500
FY15-16,Expense,Planning & Building,2415,,370
FY15-16,Expense,Planning & Building,2415,,4884
FY15-16,Expense,Planning & Building,2415,,3000
FY15-16,Expense,Planning & Building,2415,,5152
FY15-16,Expense,Planning & Building,2415,,898658
FY15-16,Expense,Planning & Building,2415,,27275
FY15-16,Expense,Planning & Building,2415,,16244
FY15-16,Expense,Planning & Building,2415,,57604
FY15-16,Expense,Planning & Building,2415,,4200
FY15-16,Expense,Planning & Building,2415,,20000
FY15-16,Expense,Planning & Building,2415,,4000
FY15-16,Expense,Planning & Building,2415,,30332
FY15-16,Expense,Planning & Building,2415,,500
FY15-16,Expense,Planning & Building,2415,,29071
FY15-16,Expense,Planning & Building,2415,,500
FY15-16,Expense,Planning & Building,2415,,32219
FY15-16,Expense,Planning & Building,2415,,383940
FY15-16,Expense,Planning & Building,2415,,500
FY15-16,Expense,Planning & Building,2415,,805
FY15-16,Expense,Planning & Building,2415,,1177
FY15-16,Expense,Planning & Building,2415,,63841
FY15-16,Expense,Planning & Building,2415,,42450
FY15-16,Expense,Planning & Building,2415,,266844
FY15-16,Expense,Planning & Building,2415,,17827
FY15-16,Expense,Planning & Building,1010,,16000
FY15-16,Expense,Planning & Building,2415,,20000
FY15-16,Expense,Planning & Building,2415,,700
FY15-16,Expense,Planning & Building,2415,,2340
FY15-16,Expense,Planning & Building,2415,,2070
FY15-16,Expense,Planning & Building,2415,,400
FY15-16,Expense,Planning & Building,2415,,500
FY15-16,Expense,Planning & Building,2415,,16086
FY15-16,Expense,Planning & Building,2415,,455549
FY15-16,Expense,Planning & Building,2415,,100
FY15-16,Expense,Planning & Building,2415,,24611
FY15-16,Expense,Planning & Building,2415,,267964
FY15-16,Expense,Planning & Building,2415,,18962
FY15-16,Expense,Planning & Building,2415,,17110
FY15-16,Expense,Planning & Building,2415,,2900
FY15-16,Expense,Planning & Building,2415,,4025
FY15-16,Expense,Planning & Building,2415,,2000
FY15-16,Expense,Planning & Building,2415,,11500
FY15-16,Expense,Planning & Building,2415,,151
FY15-16,Expense,Planning & Building,2415,,34756
FY15-16,Expense,Planning & Building,2415,,32676
FY15-16,Expense,Planning & Building,2415,,600
FY15-16,Expense,Planning & Building,2415,,2000
FY15-16,Expense,Planning & Building,2415,,1377
FY15-16,Expense,Planning & Building,2415,,167427
FY15-16,Expense,Planning & Building,2415,,150
FY15-16,Expense,Planning & Building,2415,,5798
FY15-16,Expense,Planning & Building,2415,,9243
FY15-16,Expense,Planning & Building,2415,,29097
FY15-16,Expense,Planning & Building,2415,,3000
FY15-16,Expense,Planning & Building,2415,,16500
FY15-16,Expense,Planning & Building,2415,,14849
FY15-16,Expense,Planning & Building,2415,,15000
FY15-16,Expense,Planning & Building,2415,,14650
FY15-16,Expense,Planning & Building,2415,,7870
FY15-16,Expense,Planning & Building,2415,,55830
FY15-16,Expense,Planning & Building,2415,,100000
FY15-16,Expense,Planning & Building,2415,,49993
FY15-16,Expense,Planning & Building,2415,,180000
FY15-16,Expense,Planning & Building,2415,,9000
FY15-16,Expense,Planning & Building,2415,,4200
FY15-16,Expense,Planning & Building,2415,,59054
FY15-16,Expense,Planning & Building,2415,,5000
FY15-16,Expense,Planning & Building,2415,,9000
FY15-16,Expense,Planning & Building,2415,,11000
FY15-16,Expense,Planning & Building,2415,,117015
FY15-16,Expense,Planning & Building,2415,,17931
FY15-16,Expense,Planning & Building,2415,,13298
FY15-16,Expense,Planning & Building,2415,,3150
FY15-16,Expense,Planning & Building,2415,,61246
FY15-16,Expense,Planning & Building,2415,,19843
FY15-16,Expense,Planning & Building,2415,,6731
FY15-16,Expense,Planning & Building,2415,,1170
FY15-16,Expense,Planning & Building,2415,,4679
FY15-16,Expense,Planning & Building,2415,,11938
FY15-16,Expense,Planning & Building,2415,,57580
FY15-16,Expense,Planning & Building,2415,,88095
FY15-16,Expense,Planning & Building,2415,,13795
FY15-16,Expense,Planning & Building,2415,,43321
FY15-16,Expense,Planning & Building,2415,,840
FY15-16,Expense,Planning & Building,2415,,23440
FY15-16,Expense,Planning & Building,2415,,530
FY15-16,Expense,Planning & Building,2415,,8299
FY15-16,Expense,Planning & Building,2415,,15754
FY15-16,Expense,Planning & Building,2415,,4399
FY15-16,Expense,Planning & Building,2415,,27942
FY15-16,Expense,Planning & Building,2415,,12970
FY15-16,Expense,Planning & Building,2415,,60138
FY15-16,Expense,Planning & Building,2415,,1
FY15-16,Expense,Planning & Building,2415,,104062
FY15-16,Expense,Planning & Building,2415,,25496
FY15-16,Expense,Planning & Building,2415,,36675
FY15-16,Expense,Planning & Building,2415,,30350
FY15-16,Expense,Planning & Building,2415,,206196
FY15-16,Expense,Planning & Building,2415,,7950
FY15-16,Expense,Planning & Building,2415,,85842
FY15-16,Expense,Planning & Building,2415,,46445
FY15-16,Expense,Planning & Building,2415,,16793
FY15-16,Expense,Planning & Building,2415,,25694
FY15-16,Expense,Planning & Building,2415,,14101
FY15-16,Expense,Planning & Building,2415,,23971
FY15-16,Expense,Planning & Building,2415,,17862
FY15-16,Expense,Planning & Building,2415,,9000
FY15-16,Expense,Planning & Building,2415,,14650
FY15-16,Expense,Planning & Building,2415,,4883
FY15-16,Expense,Planning & Building,2415,,38000
FY15-16,Expense,Planning & Building,2415,,9031
FY15-16,Expense,Planning & Building,2415,,700
FY15-16,Expense,Planning & Building,2415,,16321
FY15-16,Expense,Planning & Building,2415,,140504
FY15-16,Expense,Planning & Building,2415,,13817
FY15-16,Expense,Planning & Building,2415,,2340
FY15-16,Expense,Planning & Building,2415,,7000
FY15-16,Expense,Planning & Building,2415,,8106
FY15-16,Expense,Planning & Building,2415,,405601
FY15-16,Expense,Planning & Building,2415,,82691
FY15-16,Expense,Planning & Building,2415,,77744
FY15-16,Expense,Planning & Building,2415,,9676
FY15-16,Expense,Planning & Building,2415,,508
FY15-16,Expense,Planning & Building,2415,,431410
FY15-16,Expense,Planning & Building,2415,,150
FY15-16,Expense,Planning & Building,2415,,32339
FY15-16,Expense,Planning & Building,2415,,13200
FY15-16,Expense,Planning & Building,2415,,733025
FY15-16,Expense,Planning & Building,2415,,9000
FY15-16,Expense,Planning & Building,2415,,9185
FY15-16,Expense,Planning & Building,2415,,800
FY15-16,Expense,Planning & Building,2415,,31667
FY15-16,Expense,Planning & Building,2415,,4375
FY15-16,Expense,Planning & Building,2415,,1452477
FY15-16,Expense,Planning & Building,2415,,29028
FY15-16,Expense,Planning & Building,2415,,8622
FY15-16,Expense,Planning & Building,2415,,12792
FY15-16,Expense,Planning & Building,2415,,1050
FY15-16,Expense,Planning & Building,2415,,620552
FY15-16,Expense,Planning & Building,2415,,9605
FY15-16,Expense,Planning & Building,2415,,12402
FY15-16,Expense,Planning & Building,2415,,4134
