budget_year,department,fund_code,account_type,account_category,amount
FY17,Public Library,2710,Expense,Capital Outlays,25000
FY17,Public Library,2710,Expense,Personal Services,100726
FY17,Public Library,2710,Expense,Personal Services,58500
FY17,Public Library,2710,Expense,Other Services and Charges,57500
FY17,Public Library,2710,Expense,Supplies,47000
FY17,Public Library,2710,Expense,Other Services and Charges,56000
FY17,Public Library,2710,Expense,Other Services and Charges,1434
FY17,Public Library,2710,Expense,Personal Services,55861
FY17,Public Library,2710,Expense,Other Services and Charges,177600
FY17,Public Library,2710,Expense,Other Services and Charges,250000
FY17,Public Library,2710,Expense,Personal Services,13418
FY17,Public Library,2710,Expense,Other Services and Charges,14000
FY17,Public Library,2710,Expense,Personal Services,471
FY17,Public Library,2710,Expense,Other Financing,170000
FY17,Public Library,2710,Expense,Other Services and Charges,4700
FY17,Public Library,2710,Expense,Other Services and Charges,3000
FY17,Human Resources,6771,Revenue,Charges for Services,250842
FY17,Human Resources,6771,Expense,Other Financing,194251
FY17,Human Resources,6771,Expense,Other Services and Charges,17793
FY17,Human Resources,6771,Revenue,Charges for Services,183606
FY17,Human Resources,6771,Expense,Other Services and Charges,18782
FY17,Human Resources,6771,Expense,Other Services and Charges,105000
FY17,Enterprise Services,5140,Expense,Personal Services,5741
FY17,Enterprise Services,5140,Expense,Personal Services,3688
FY17,Enterprise Services,5140,Expense,Personal Services,2944
FY17,Enterprise Services,5140,Expense,Other Services and Charges,5000
FY17,Enterprise Services,5140,Revenue,Charges for Services,150000
FY17,Enterprise Services,5140,Expense,Supplies,10000
FY17,Enterprise Services,5140,Expense,Personal Services,34
FY17,Enterprise Services,5140,Expense,Personal Services,24437
FY17,Enterprise Services,5140,Expense,Personal Services,1869
FY17,Enterprise Services,5140,Expense,Other Services and Charges,1198000
FY17,Public Library,2710,Expense,Personal Services,493169
FY17,Public Library,2710,Expense,Personal Services,117029
FY17,Public Library,2710,Expense,Personal Services,37727
FY17,Public Library,2710,Expense,Other Services and Charges,1800
FY17,Public Library,2710,Expense,Personal Services,70200
FY17,Public Library,2710,Expense,Other Services and Charges,800
FY17,Public Library,2710,Expense,Personal Services,28111
FY17,Public Library,2710,Expense,Personal Services,691
FY17,Public Library,2710,Expense,Other Services and Charges,600
FY17,Public Library,2710,Expense,Other Services and Charges,7836
FY17,Public Library,2710,Expense,Other Services and Charges,1670
FY17,Engineering,6220,Expense,Personal Services,330684
FY17,Engineering,6220,Expense,Personal Services,1407463
FY17,Engineering,6220,Revenue,Charges for Services,5010139
FY17,Engineering,6220,Expense,Personal Services,248520
FY17,Engineering,6220,Expense,Personal Services,107671
FY17,Engineering,6220,Expense,Personal Services,1951
FY17,Engineering,6220,Expense,Personal Services,169592
FY17,Fiscal Services,1010,Expense,Other Services and Charges,50000
FY17,Police,1010,Expense,Personal Services,3555
FY17,Police,1010,Expense,Personal Services,10918
FY17,Police,1010,Expense,Other Services and Charges,26140
FY17,Police,1010,Expense,Personal Services,64
FY17,Police,1010,Expense,Personal Services,5599
FY17,Police,1010,Expense,Personal Services,46470
FY17,Police,1010,Expense,Personal Services,12293
FY17,Facilities & Fleet Management,2320,Expense,Other Financing,147033
FY17,Facilities & Fleet Management,2320,Expense,Other Services and Charges,1899
FY17,Facilities & Fleet Management,2320,Expense,Personal Services,106
FY17,Facilities & Fleet Management,2320,Expense,Personal Services,76645
FY17,Facilities & Fleet Management,2320,Expense,Other Services and Charges,11750
FY17,Facilities & Fleet Management,2320,Expense,Other Services and Charges,1334
FY17,Facilities & Fleet Management,2320,Expense,Other Services and Charges,800
FY17,Facilities & Fleet Management,2320,Expense,Other Services and Charges,19750
FY17,Facilities & Fleet Management,2320,Expense,Other Services and Charges,4900
FY17,Facilities & Fleet Management,2320,Expense,Personal Services,9235
FY17,Facilities & Fleet Management,2320,Expense,Other Services and Charges,4835
FY17,Facilities & Fleet Management,2320,Expense,Other Financing,20032
FY17,Facilities & Fleet Management,2320,Expense,Personal Services,13522
FY17,Facilities & Fleet Management,2320,Expense,Other Services and Charges,1963
FY17,Facilities & Fleet Management,2320,Expense,Other Services and Charges,341538
FY17,Facilities & Fleet Management,2320,Expense,Other Services and Charges,6681
FY17,Facilities & Fleet Management,2320,Expense,Other Services and Charges,648
FY17,Facilities & Fleet Management,2320,Revenue,Charges for Services,564975
FY17,Facilities & Fleet Management,2320,Expense,Personal Services,18008
FY17,Facilities & Fleet Management,2320,Expense,Capital Outlays,5000
FY17,Facilities & Fleet Management,2320,Expense,Personal Services,5863
FY17,Facilities & Fleet Management,2320,Expense,Supplies,2000
FY17,Facilities & Fleet Management,2320,Revenue,Charges for Services,185269
FY17,Enterprise Services,5910,Expense,Other Services and Charges,174500
FY17,Enterprise Services,5910,Expense,Supplies,221426
FY17,Enterprise Services,5910,Expense,Other Services and Charges,1350000
FY17,Enterprise Services,5910,Expense,Other Services and Charges,16500
FY17,Enterprise Services,5910,Expense,Capital Outlays,5000
FY17,Enterprise Services,5910,Expense,Other Services and Charges,32000
FY17,Enterprise Services,5910,Expense,Other Services and Charges,193652
FY17,Enterprise Services,5910,Expense,Personal Services,596715
FY17,Enterprise Services,5910,Expense,Personal Services,230000
FY17,Enterprise Services,5910,Expense,Capital Outlays,140000
FY17,Enterprise Services,5910,Expense,Other Services and Charges,100
FY17,Enterprise Services,5910,Expense,Other Services and Charges,150
FY17,Enterprise Services,5910,Expense,Other Services and Charges,5100
FY17,Enterprise Services,5910,Expense,Personal Services,222851
FY17,Enterprise Services,5910,Expense,Other Services and Charges,1000
FY17,Enterprise Services,5910,Expense,Personal Services,6044
FY17,Enterprise Services,5910,Expense,Other Services and Charges,351230
FY17,Enterprise Services,5910,Expense,Other Services and Charges,3036
FY17,Enterprise Services,5910,Expense,Other Services and Charges,1550
FY17,Enterprise Services,5910,Expense,Other Services and Charges,943659
FY17,Enterprise Services,5910,Expense,Personal Services,347017
FY17,Enterprise Services,5910,Expense,Personal Services,1045819
FY17,Enterprise Services,5910,Expense,Personal Services,5000
FY17,Enterprise Services,5910,Expense,Personal Services,82560
FY17,Enterprise Services,5910,Expense,Other Financing,200000
FY17,Enterprise Services,5910,Expense,Personal Services,218819
FY17,Enterprise Services,5910,Expense,Supplies,2100
FY17,Enterprise Services,5910,Expense,Other Services and Charges,7759
FY17,Enterprise Services,5910,Expense,Other Services and Charges,57000
FY17,Treasury,5840,Revenue,Investment Income & Rentals,6117
FY17,Treasury,6770,Revenue,Investment Income & Rentals,128980
FY17,Treasury,2470,Revenue,Investment Income & Rentals,13124
FY17,Treasury,2484,Revenue,Investment Income & Rentals,121761
FY17,Treasury,2490,Revenue,Investment Income & Rentals,35650
FY17,Treasury,2610,Revenue,Investment Income & Rentals,7687
FY17,Treasury,2711,Revenue,Investment Income & Rentals,14905
FY17,Treasury,6800,Revenue,Investment Income & Rentals,61380
FY17,Treasury,6220,Revenue,Investment Income & Rentals,22477
FY17,Treasury,6610,Revenue,Investment Income & Rentals,46709
FY17,Treasury,6771,Revenue,Investment Income & Rentals,64165
FY17,Treasury,7372,Revenue,Investment Income & Rentals,4490
FY17,Treasury,2030,Revenue,Investment Income & Rentals,9888
FY17,Treasury,2260,Revenue,Investment Income & Rentals,36618
FY17,Treasury,2430,Revenue,Investment Income & Rentals,24221
FY17,Treasury,2530,Revenue,Investment Income & Rentals,1545
FY17,Treasury,6110,Revenue,Investment Income & Rentals,4613
FY17,Treasury,7371,Revenue,Investment Income & Rentals,4370
FY17,Treasury,7373,Revenue,Investment Income & Rentals,3404
FY17,Treasury,1510,Revenue,Investment Income & Rentals,32653
FY17,Treasury,2712,Revenue,Investment Income & Rentals,3910
FY17,Treasury,2730,Revenue,Investment Income & Rentals,9499
FY17,Treasury,4011,Revenue,Investment Income & Rentals,3913
FY17,Treasury,5080,Revenue,Investment Income & Rentals,2944
FY17,Treasury,7400,Revenue,Investment Income & Rentals,722
FY17,Treasury,2483,Revenue,Investment Income & Rentals,42761
FY17,Treasury,2650,Revenue,Investment Income & Rentals,9414
FY17,Treasury,6310,Revenue,Investment Income & Rentals,39183
FY17,Treasury,2081,Revenue,Investment Income & Rentals,10296
FY17,Treasury,2320,Revenue,Investment Income & Rentals,3509
FY17,Treasury,2440,Revenue,Investment Income & Rentals,5535
FY17,Treasury,2460,Revenue,Investment Income & Rentals,4219
FY17,Treasury,2510,Revenue,Investment Income & Rentals,4916
FY17,Treasury,2710,Revenue,Investment Income & Rentals,48768
FY17,Treasury,5140,Revenue,Investment Income & Rentals,200511
FY17,Treasury,7374,Revenue,Investment Income & Rentals,9
FY17,Treasury,1010,Revenue,Investment Income & Rentals,396588
FY17,Treasury,2620,Revenue,Investment Income & Rentals,1489
FY17,Treasury,5900,Revenue,Investment Income & Rentals,296554
FY17,Treasury,5910,Revenue,Investment Income & Rentals,214733
FY17,Treasury,2020,Revenue,Investment Income & Rentals,49484
FY17,Treasury,2080,Revenue,Investment Income & Rentals,7512
FY17,Treasury,2360,Revenue,Investment Income & Rentals,8229
FY17,Public Services,2020,Revenue,State Grants,2601000
FY17,Public Services,2020,Expense,Capital Outlays,432250
FY17,Public Services,2020,Revenue,State Grants,1120154
FY17,Public Services,2040,Expense,Other Financing,952161
FY17,Public Services,2020,Expense,Capital Outlays,1418750
FY17,Public Services,2020,Expense,Capital Outlays,1870154
FY17,Enterprise Services,5910,Expense,Personal Services,68953
FY17,Enterprise Services,5910,Expense,Personal Services,17210
FY17,Enterprise Services,5910,Expense,Personal Services,31059
FY17,Enterprise Services,5910,Expense,Personal Services,191
FY17,Enterprise Services,5910,Expense,Personal Services,17672
FY17,Enterprise Services,5910,Expense,Personal Services,10484
FY17,Public Services,2030,Expense,Capital Outlays,867000
FY17,Public Services,2020,Expense,Capital Outlays,1390465
FY17,Public Services,2030,Revenue,State Grants,867000
FY17,Public Services,2040,Expense,Other Financing,571041
FY17,Public Services,2020,Expense,Capital Outlays,272256
FY17,Public Services,2020,Revenue,State Grants,1662721
FY17,Public Services,4090,Revenue,Other Financing Sources,78000
FY17,Public Services,2020,Expense,Capital Outlays,240000
FY17,Public Services,2020,Revenue,State Grants,240000
FY17,Public Services,2040,Expense,Other Financing,864000
FY17,Community Services,2081,Expense,Other Services and Charges,1753577
FY17,Community Services,2081,Expense,Other Financing,38362
FY17,Community Services,2081,Expense,Other Financing,35100
FY17,Community Services,2081,Expense,Other Services and Charges,5955
FY17,Technology & Change Management,6820,Expense,Other Services and Charges,46
FY17,Technology & Change Management,6820,Expense,Personal Services,300000
FY17,Technology & Change Management,6820,Expense,Other Services and Charges,83612
FY17,Technology & Change Management,6820,Expense,Other Services and Charges,2600000
FY17,Public Library,2710,Expense,Other Services and Charges,2400
FY17,Public Library,2710,Expense,Personal Services,12349
FY17,Public Library,2710,Expense,Personal Services,216655
FY17,Public Library,2710,Expense,Capital Outlays,55000
FY17,Public Library,2710,Expense,Other Services and Charges,650
FY17,Public Library,2710,Expense,Personal Services,17975
FY17,Public Library,2710,Expense,Personal Services,18313
FY17,Public Library,2710,Expense,Other Services and Charges,12000
FY17,Public Library,2710,Expense,Personal Services,329
FY17,Public Library,2710,Expense,Personal Services,51412
FY17,Public Library,2710,Expense,Other Services and Charges,6000
FY17,Public Library,2710,Expense,Personal Services,35100
FY17,Community Services,2081,Expense,Other Services and Charges,1076779
FY17,Community Services,2081,Expense,Other Financing,23017
FY17,Enterprise Services,5910,Expense,Personal Services,21513
FY17,Enterprise Services,5910,Expense,Personal Services,9442
FY17,Enterprise Services,5910,Expense,Personal Services,78358
FY17,Enterprise Services,5910,Expense,Personal Services,18410
FY17,Enterprise Services,5910,Expense,Personal Services,109
FY17,Enterprise Services,5910,Expense,Personal Services,5995
FY17,Enterprise Services,5910,Expense,Personal Services,27652
FY17,Enterprise Services,5910,Expense,Personal Services,84927
FY17,Enterprise Services,5910,Expense,Personal Services,43555
FY17,Enterprise Services,5910,Expense,Other Services and Charges,41747
FY17,Enterprise Services,5910,Expense,Personal Services,86052
FY17,Enterprise Services,5910,Expense,Personal Services,361466
FY17,Enterprise Services,5910,Expense,Personal Services,501
FY17,Technology & Change Management,6820,Expense,Supplies,2500
FY17,Community Services,2081,Expense,Personal Services,9220
FY17,Community Services,2081,Expense,Personal Services,39442
FY17,Community Services,2081,Expense,Personal Services,3017
FY17,Community Services,2081,Expense,Other Financing,14410
FY17,Community Services,2081,Expense,Other Services and Charges,150
