budget_year,account_type,department,fund_code,account_category,amount
FY16-17,Expense,Police,1010,,5000
FY16-17,Expense,Police,1010,,4695
FY16-17,Expense,Police,1010,,500
FY16-17,Expense,Police,1010,,15000
FY16-17,Expense,Police,1010,,9000
FY16-17,Expense,Police,1010,,3850
FY16-17,Expense,Police,1010,,500
FY16-17,Expense,Police,1010,,6000
FY16-17,Expense,Police,1010,,2000
FY16-17,Expense,Police,1010,,650
FY16-17,Expense,Police,1010,,500
FY16-17,Expense,Police,1010,,5000
FY16-17,Expense,Police,1010,,1700
FY16-17,Expense,Police,1010,,5000
FY16-17,Expense,Police,1010,,5000
FY16-17,Expense,Police,1010,,16000
FY16-17,Expense,Police,1010,,1000
FY16-17,Expense,Police,1010,,30000
FY16-17,Expense,Police,1010,,1500
FY16-17,Expense,Police,1010,,60000
FY16-17,Expense,Police,1010,,100
FY16-17,Expense,Police,1010,,5000
FY16-17,Expense,Police,1010,,500
FY16-17,Expense,Police,1010,,996689
FY16-17,Expense,Police,1010,,100
FY16-17,Expense,Police,1010,,1000
FY16-17,Expense,Police,1010,,15000
FY16-17,Expense,Police,1010,,25000
FY16-17,Expense,Police,1010,,360
FY16-17,Expense,Police,1010,,30000
FY16-17,Expense,Police,1010,,264000
FY16-17,Expense,Police,1010,,1000
FY16-17,Expense,Police,1010,,55000
FY16-17,Expense,Police,1010,,600
FY16-17,Expense,Police,1010,,10422
FY16-17,Expense,Police,1010,,4186
FY16-17,Expense,Police,1010,,3811
FY16-17,Expense,Police,1010,,5406
FY16-17,Expense,Police,1010,,4186
FY16-17,Expense,Police,1010,,18802
FY16-17,Expense,Police,1010,,5406
FY16-17,Expense,Police,1010,,59672
FY16-17,Expense,Police,1010,,2574
FY16-17,Expense,Police,1010,,1682
FY16-17,Expense,Police,1010,,7197
FY16-17,Expense,Police,1010,,2703
FY16-17,Expense,Police,1010,,281717
FY16-17,Expense,Police,1010,,131527
FY16-17,Expense,Police,1010,,5277
FY16-17,Expense,Police,1010,,1682
FY16-17,Expense,Police,1010,,3435
FY16-17,Expense,Police,1010,,6366
FY16-17,Expense,Police,1010,,3000
FY16-17,Expense,Police,1010,,111385
FY16-17,Expense,Police,1010,,255712
FY16-17,Expense,Police,1010,,300894
FY16-17,Expense,Police,1010,,135720
FY16-17,Expense,Police,1010,,90024
FY16-17,Expense,Police,1010,,350469
FY16-17,Expense,Police,1010,,23412
FY16-17,Expense,Police,1010,,11430
FY16-17,Expense,Police,1010,,833013
FY16-17,Expense,Police,1010,,114497
FY16-17,Expense,Police,1010,,1133884
FY16-17,Expense,Police,1010,,76048
FY16-17,Expense,Police,1010,,940089
FY16-17,Expense,Police,1010,,104930
FY16-17,Expense,Police,1010,,891961
FY16-17,Expense,Police,1010,,-661
FY16-17,Expense,Police,1010,,4458220
FY16-17,Expense,Police,1010,,964224
FY16-17,Expense,Police,1010,,101115
FY16-17,Expense,Police,1010,,59599
FY16-17,Expense,Police,1010,,101115
FY16-17,Expense,Police,1010,,72210
FY16-17,Expense,Police,1010,,96300
FY16-17,Expense,Police,1010,,59599
FY16-17,Expense,Police,1010,,321295
FY16-17,Expense,Police,1010,,35037
FY16-17,Expense,Police,1010,,60699
FY16-17,Expense,Police,1010,,134571
FY16-17,Expense,Police,1010,,19861
FY16-17,Expense,Police,1010,,4370
FY16-17,Expense,Police,1010,,8740
FY16-17,Expense,Police,1010,,78050
FY16-17,Expense,Police,1010,,108230
FY16-17,Expense,Police,1010,,213640
FY16-17,Expense,Police,1010,,-20660
FY16-17,Expense,Police,1010,,24200
FY16-17,Expense,Police,1010,,15380
FY16-17,Expense,Police,1010,,940
FY16-17,Expense,Police,1010,,1120
FY16-17,Expense,Police,1010,,24940
FY16-17,Expense,Police,1010,,164820
FY16-17,Expense,Police,1010,,163640
FY16-17,Expense,Police,1010,,7850
FY16-17,Expense,Police,1010,,8070
FY16-17,Expense,Police,1010,,10420
FY16-17,Expense,Police,1010,,12470
FY16-17,Expense,Police,1010,,19632
FY16-17,Expense,Police,1010,,3200
FY16-17,Expense,Police,1010,,8384
FY16-17,Expense,Police,1010,,8000
FY16-17,Expense,Police,1010,,61611
FY16-17,Expense,Police,1010,,1600
FY16-17,Expense,Police,1010,,800
FY16-17,Expense,Police,1010,,952
FY16-17,Expense,Police,1010,,273
FY16-17,Expense,Police,1010,,1600
FY16-17,Expense,Police,1010,,1058
FY16-17,Expense,Police,1010,,1058
FY16-17,Expense,Police,1010,,1600
FY16-17,Expense,Police,1010,,1600
FY16-17,Expense,Police,1010,,800
FY16-17,Expense,Police,1010,,1600
FY16-17,Expense,Police,1010,,800
FY16-17,Expense,Police,1010,,800
FY16-17,Expense,Police,1010,,600
FY16-17,Expense,Police,1010,,650
FY16-17,Expense,Police,1010,,650
FY16-17,Expense,Police,1010,,1950
FY16-17,Expense,Police,1010,,1300
FY16-17,Expense,Police,1010,,650
FY16-17,Expense,Police,1010,,1300
FY16-17,Expense,Police,1010,,650
FY16-17,Expense,Police,1010,,6350
FY16-17,Expense,Police,1010,,39682
FY16-17,Expense,Police,1010,,8668
FY16-17,Expense,Police,1010,,8255
FY16-17,Expense,Police,1010,,8813
FY16-17,Expense,Police,1010,,9354
FY16-17,Expense,Police,1010,,19050
FY16-17,Expense,Police,1010,,8054
FY16-17,Expense,Police,1010,,5715
FY16-17,Expense,Police,1010,,5201
FY16-17,Expense,Police,1010,,9320
FY16-17,Expense,Police,1010,,201088
FY16-17,Expense,Police,1010,,179330
FY16-17,Expense,Police,1010,,14102
FY16-17,Expense,Police,1010,,19947
FY16-17,Expense,Police,1010,,15160
FY16-17,Expense,Police,1010,,17700
FY16-17,Expense,Police,1010,,14816
FY16-17,Expense,Police,1010,,9181
FY16-17,Expense,Police,1010,,7937
FY16-17,Expense,Police,1010,,7223
FY16-17,Expense,Police,1010,,7223
FY16-17,Expense,Police,1010,,133020
FY16-17,Expense,Police,1010,,511058
FY16-17,Expense,Police,1010,,27934
FY16-17,Expense,Police,1010,,26604
FY16-17,Expense,Police,1010,,54538
FY16-17,Expense,Police,1010,,86563
FY16-17,Expense,Police,1010,,24625
FY16-17,Expense,Police,1010,,43259
FY16-17,Expense,Police,1010,,43259
FY16-17,Expense,Police,1010,,52862
FY16-17,Expense,Police,1010,,75717
FY16-17,Expense,Police,1010,,66439
FY16-17,Expense,Police,1010,,124743
FY16-17,Expense,Police,1010,,18245
FY16-17,Expense,Police,1010,,10406
FY16-17,Expense,Police,1010,,9880
FY16-17,Expense,Police,1010,,20056
FY16-17,Expense,Police,1010,,117722
FY16-17,Expense,Police,1010,,40283
FY16-17,Expense,Police,1010,,33720
FY16-17,Expense,Police,1010,,16465
FY16-17,Expense,Police,1010,,39969
FY16-17,Expense,Police,1010,,18245
FY16-17,Expense,Police,1010,,661
FY16-17,Expense,Police,1010,,110450
FY16-17,Expense,Police,1010,,41781
FY16-17,Expense,Police,1010,,36213
FY16-17,Expense,Police,1010,,36213
FY16-17,Expense,Police,1010,,76048
FY16-17,Expense,Police,1010,,25858
FY16-17,Expense,Police,1010,,50743
FY16-17,Expense,Police,1010,,31329
FY16-17,Expense,Police,1010,,95097
FY16-17,Expense,Police,1010,,155988
FY16-17,Expense,Police,1010,,25858
FY16-17,Expense,Police,1010,,103432
FY16-17,Expense,Police,1010,,25858
FY16-17,Expense,Police,1010,,71955
FY16-17,Expense,Police,1010,,203241
FY16-17,Expense,Police,1010,,16955
FY16-17,Expense,Police,1010,,59319
FY16-17,Expense,Police,1010,,17672
FY16-17,Expense,Police,1010,,103112
FY16-17,Expense,Police,1010,,65633
FY16-17,Expense,Police,1010,,62098
FY16-17,Expense,Police,1010,,19773
FY16-17,Expense,Police,1010,,21707
FY16-17,Expense,Police,1010,,65121
FY16-17,Expense,Police,1010,,216953
FY16-17,Expense,Police,1010,,539328
FY16-17,Expense,Police,1010,,55389
FY16-17,Expense,Police,1010,,76580
FY16-17,Expense,Police,1010,,68136
FY16-17,Expense,Police,1010,,58162
FY16-17,Expense,Police,1010,,46734
FY16-17,Expense,Police,1010,,55774
FY16-17,Expense,Police,1010,,154361
FY16-17,Expense,Police,1010,,42266
FY16-17,Expense,Police,1010,,144530
FY16-17,Expense,Police,1010,,55774
FY16-17,Expense,Police,1010,,68136
FY16-17,Expense,Police,1010,,43648
FY16-17,Expense,Police,1010,,106484
FY16-17,Expense,Police,1010,,16087
FY16-17,Expense,Police,1010,,128249
FY16-17,Expense,Police,1010,,37523
FY16-17,Expense,Police,1010,,27870
FY16-17,Expense,Police,1010,,18761
FY16-17,Expense,Police,1010,,18761
FY16-17,Expense,Police,1010,,745
FY16-17,Expense,Police,1010,,-267000
FY16-17,Expense,Police,1010,,4297
FY16-17,Expense,Police,1010,,3000
FY16-17,Expense,Police,1010,,500
FY16-17,Expense,Police,1010,,900
FY16-17,Expense,Police,1010,,400
FY16-17,Expense,Police,1010,,500
FY16-17,Expense,Police,1010,,2000
FY16-17,Expense,Police,1010,,30000
FY16-17,Expense,Police,1010,,750
FY16-17,Expense,Police,1010,,20000
FY16-17,Expense,Police,1010,,2000
FY16-17,Expense,Police,1010,,44242
FY16-17,Expense,Police,1010,,5000
FY16-17,Expense,Police,1010,,1000
FY16-17,Expense,Police,1010,,50000
FY16-17,Expense,Police,1010,,2000
FY16-17,Expense,Police,1010,,4000
FY16-17,Expense,Police,1010,,800
FY16-17,Expense,Police,1010,,5000
FY16-17,Expense,Police,1010,,12500
FY16-17,Expense,Police,1010,,12500
FY16-17,Expense,Police,1010,,60000
FY16-17,Expense,Police,1010,,50000
FY16-17,Expense,Police,1010,,85000
FY16-17,Expense,Police,1010,,2000
FY16-17,Expense,Police,1010,,250
FY16-17,Expense,Police,1010,,2000
FY16-17,Expense,Police,1010,,7500
FY16-17,Expense,Police,1010,,34000
FY16-17,Expense,Police,1010,,100
FY16-17,Expense,Police,1010,,380
FY16-17,Expense,Police,1010,,1000
FY16-17,Expense,Police,1010,,3000
FY16-17,Expense,Police,1010,,1000
FY16-17,Expense,Police,1010,,120
FY16-17,Expense,Police,1010,,400875
FY16-17,Expense,Police,1010,,4731
FY16-17,Expense,Police,1010,,42281
FY16-17,Expense,Police,1010,,8910
FY16-17,Expense,Police,1010,,5940
FY16-17,Expense,Police,1010,,4981
FY16-17,Expense,Police,1010,,2753
FY16-17,Expense,Police,1010,,7422
FY16-17,Expense,Police,1010,,7852
FY16-17,Expense,Police,1010,,10855
FY16-17,Expense,Police,1010,,11079
FY16-17,Expense,Police,1010,,21052
FY16-17,Expense,Police,1010,,9102
FY16-17,Expense,Police,1010,,1841
FY16-17,Expense,Police,1010,,1361
FY16-17,Expense,Police,1010,,1230
FY16-17,Expense,Police,1010,,55484
FY16-17,Expense,Police,1010,,7633
FY16-17,Expense,Police,1010,,1838
FY16-17,Expense,Police,1010,,23409
FY16-17,Expense,Police,1010,,18279
FY16-17,Expense,Police,1010,,151546
FY16-17,Expense,Police,1010,,6760
FY16-17,Expense,Police,1010,,2970
FY16-17,Expense,Police,1010,,13399
FY16-17,Expense,Police,1010,,4186
FY16-17,Expense,Police,1010,,1863
FY16-17,Expense,Police,1010,,465
FY16-17,Expense,Police,1010,,7733
FY16-17,Expense,Police,1010,,96300
FY16-17,Expense,Police,1010,,2613445
FY16-17,Expense,Police,1010,,61426
FY16-17,Expense,Police,1010,,17898
FY16-17,Expense,Police,1010,,271741
FY16-17,Expense,Police,1010,,223980
FY16-17,Expense,Police,1010,,65789
FY16-17,Expense,Police,1010,,43259
FY16-17,Expense,Police,1010,,26739
FY16-17,Expense,Police,1010,,119659
FY16-17,Expense,Police,1010,,48326
FY16-17,Expense,Police,1010,,110450
FY16-17,Expense,Police,1010,,41781
FY16-17,Expense,Police,1010,,195513
FY16-17,Expense,Police,1010,,98091
FY16-17,Expense,Police,1010,,146870
FY16-17,Expense,Police,1010,,185501
FY16-17,Expense,Police,1010,,184974
FY16-17,Expense,Police,1010,,183939
FY16-17,Expense,Police,1010,,175278
FY16-17,Expense,Police,1010,,219186
FY16-17,Expense,Police,1010,,271578
FY16-17,Expense,Police,1010,,83466
FY16-17,Expense,Police,1010,,59599
FY16-17,Expense,Police,1010,,135720
FY16-17,Expense,Police,1010,,165847
FY16-17,Expense,Police,1010,,96300
FY16-17,Expense,Police,1010,,83466
FY16-17,Expense,Police,1010,,91752
FY16-17,Expense,Police,1010,,422409
FY16-17,Expense,Police,1010,,97427
FY16-17,Expense,Police,1010,,166216
FY16-17,Expense,Police,1010,,113522
FY16-17,Expense,Police,1010,,9600
FY16-17,Expense,Police,1010,,835070
FY16-17,Expense,Police,1010,,7840
FY16-17,Expense,Police,1010,,14410
FY16-17,Expense,Police,1010,,17240
FY16-17,Expense,Police,1010,,3370
FY16-17,Expense,Police,1010,,4660
FY16-17,Expense,Police,1010,,24360
FY16-17,Expense,Police,1010,,1960
FY16-17,Expense,Police,1010,,8650
FY16-17,Expense,Police,1010,,19620
FY16-17,Expense,Police,1010,,13790
FY16-17,Expense,Police,1010,,2520
FY16-17,Expense,Police,1010,,2520
FY16-17,Expense,Police,1010,,5040
FY16-17,Expense,Police,1010,,800
FY16-17,Expense,Police,1010,,2400
FY16-17,Expense,Police,1010,,5600
FY16-17,Expense,Police,1010,,2400
FY16-17,Expense,Police,1010,,800
FY16-17,Expense,Police,1010,,5600
FY16-17,Expense,Police,1010,,658
FY16-17,Expense,Police,1010,,2400
FY16-17,Expense,Police,1010,,1600
FY16-17,Expense,Police,1010,,1600
FY16-17,Expense,Police,1010,,800
FY16-17,Expense,Police,1010,,1858
FY16-17,Expense,Police,1010,,2400
FY16-17,Expense,Police,1010,,800
FY16-17,Expense,Police,1010,,800
FY16-17,Expense,Police,1010,,600
FY16-17,Expense,Police,1010,,1300
FY16-17,Expense,Police,1010,,3640
FY16-17,Expense,Police,1010,,650
FY16-17,Expense,Police,1010,,5779
FY16-17,Expense,Police,1010,,5503
FY16-17,Expense,Police,1010,,50287
FY16-17,Expense,Police,1010,,59040
FY16-17,Expense,Police,1010,,23411
FY16-17,Expense,Police,1010,,43095
FY16-17,Expense,Police,1010,,6350
FY16-17,Expense,Police,1010,,11006
FY16-17,Expense,Police,1010,,6350
FY16-17,Expense,Police,1010,,24422
FY16-17,Expense,Police,1010,,9525
FY16-17,Expense,Police,1010,,6357
FY16-17,Expense,Police,1010,,83837
FY16-17,Expense,Police,1010,,6610
FY16-17,Expense,Police,1010,,47641
FY16-17,Expense,Police,1010,,5715
FY16-17,Expense,Police,1010,,6934
FY16-17,Expense,Police,1010,,8813
FY16-17,Expense,Police,1010,,11430
FY16-17,Expense,Police,1010,,30480
FY16-17,Expense,Police,1010,,7937
FY16-17,Expense,Police,1010,,23981
FY16-17,Expense,Police,1010,,7223
FY16-17,Expense,Police,1010,,11791
FY16-17,Expense,Police,1010,,31088
FY16-17,Expense,Police,1010,,6368
FY16-17,Expense,Police,1010,,9081
FY16-17,Expense,Police,1010,,7937
FY16-17,Expense,Police,1010,,6368
FY16-17,Expense,Police,1010,,7937
FY16-17,Expense,Police,1010,,1286568
FY16-17,Expense,Police,1010,,66198
FY16-17,Expense,Police,1010,,2807323
FY16-17,Expense,Police,1010,,30695
FY16-17,Expense,Police,1010,,1421014
FY16-17,Expense,Police,1010,,26604
FY16-17,Expense,Police,1010,,18997
FY16-17,Expense,Police,1010,,53208
FY16-17,Expense,Police,1010,,58629
FY16-17,Expense,Police,1010,,58629
FY16-17,Expense,Police,1010,,37278
FY16-17,Expense,Police,1010,,89324
FY16-17,Expense,Police,1010,,32229
FY16-17,Expense,Police,1010,,30695
FY16-17,Expense,Police,1010,,26604
FY16-17,Expense,Police,1010,,35503
FY16-17,Expense,Police,1010,,18997
FY16-17,Expense,Police,1010,,30695
FY16-17,Expense,Police,1010,,24625
FY16-17,Expense,Police,1010,,1447253
FY16-17,Expense,Police,1010,,40968
FY16-17,Expense,Police,1010,,181065
FY16-17,Expense,Police,1010,,90107
FY16-17,Expense,Police,1010,,3821314
FY16-17,Expense,Police,1010,,1928612
FY16-17,Expense,Police,1010,,272149
FY16-17,Expense,Police,1010,,38024
FY16-17,Expense,Police,1010,,43870
FY16-17,Expense,Police,1010,,36213
FY16-17,Expense,Police,1010,,48326
FY16-17,Expense,Police,1010,,150285
FY16-17,Expense,Police,1010,,36213
FY16-17,Expense,Police,1010,,41781
FY16-17,Expense,Police,1010,,117829
FY16-17,Expense,Police,1010,,25858
FY16-17,Expense,Police,1010,,125343
FY16-17,Expense,Police,1010,,44400
FY16-17,Expense,Police,1010,,155482
FY16-17,Expense,Police,1010,,29725
FY16-17,Expense,Police,1010,,135171
FY16-17,Expense,Police,1010,,66746
FY16-17,Expense,Police,1010,,56600
FY16-17,Expense,Police,1010,,19773
FY16-17,Expense,Police,1010,,110393
FY16-17,Expense,Police,1010,,100091
FY16-17,Expense,Police,1010,,133496
FY16-17,Expense,Police,1010,,98779
FY16-17,Expense,Police,1010,,91794
FY16-17,Expense,Police,1010,,106079
FY16-17,Expense,Police,1010,,166170
FY16-17,Expense,Police,1010,,157101
FY16-17,Expense,Police,1010,,42020
FY16-17,Expense,Police,1010,,47651
FY16-17,Expense,Police,1010,,48381
FY16-17,Expense,Police,1010,,128762
FY16-17,Expense,Police,1010,,66485
FY16-17,Expense,Police,1010,,61262
FY16-17,Expense,Police,1010,,211728
FY16-17,Expense,Police,1010,,117047
FY16-17,Expense,Police,1010,,56283
FY16-17,Expense,Police,1010,,75400
FY16-17,Expense,Police,1010,,775000
FY16-17,Expense,Police,1010,,21105
FY16-17,Expense,Police,1010,,2800
FY16-17,Expense,Police,1010,,6000
FY16-17,Expense,Police,1010,,17500
FY16-17,Expense,Police,1010,,5000
FY16-17,Expense,Police,1010,,3000
FY16-17,Expense,Police,1010,,300
FY16-17,Expense,Police,1010,,150
FY16-17,Expense,Police,1010,,5000
FY16-17,Expense,Police,1010,,5000
FY16-17,Expense,Police,1010,,10000
FY16-17,Expense,Police,1010,,5200
FY16-17,Expense,Police,1010,,1000
FY16-17,Expense,Police,1010,,3000
FY16-17,Expense,Police,1010,,8800
FY16-17,Expense,Police,1010,,20000
FY16-17,Expense,Police,1010,,6500
FY16-17,Expense,Police,1010,,17000
FY16-17,Expense,Police,1010,,30000
FY16-17,Expense,Police,1010,,30000
FY16-17,Expense,Police,1010,,75000
FY16-17,Expense,Police,1010,,6000
FY16-17,Expense,Police,1010,,1500
FY16-17,Expense,Police,1010,,35000
FY16-17,Expense,Police,1010,,1000
FY16-17,Expense,Police,1010,,30000
FY16-17,Expense,Police,1010,,15000
FY16-17,Expense,Police,1010,,800
FY16-17,Expense,Police,1010,,500
FY16-17,Expense,Police,1010,,500
FY16-17,Expense,Police,1010,,500
FY16-17,Expense,Police,1010,,154753
FY16-17,Expense,Police,1010,,2574
FY16-17,Expense,Police,1010,,19267
FY16-17,Expense,Police,1010,,1119
FY16-17,Expense,Police,1010,,2574
FY16-17,Expense,Police,1010,,9746
FY16-17,Expense,Police,1010,,8713
FY16-17,Expense,Police,1010,,4065
FY16-17,Expense,Police,1010,,1838
FY16-17,Expense,Police,1010,,2970
FY16-17,Expense,Police,1010,,192600
FY16-17,Expense,Police,1010,,1942665
FY16-17,Expense,Police,1010,,52945
FY16-17,Expense,Police,1010,,26294
FY16-17,Expense,Police,1010,,152639
FY16-17,Expense,Police,1010,,112544
FY16-17,Expense,Police,1010,,30695
FY16-17,Expense,Police,1010,,89552
FY16-17,Expense,Police,1010,,58884
FY16-17,Expense,Police,1010,,83562
FY16-17,Expense,Police,1010,,93070
FY16-17,Expense,Police,1010,,28203
FY16-17,Expense,Police,1010,,41334
FY16-17,Expense,Police,1010,,183939
FY16-17,Expense,Police,1010,,96300
FY16-17,Expense,Police,1010,,171106
FY16-17,Expense,Police,1010,,59599
FY16-17,Expense,Police,1010,,143065
FY16-17,Expense,Police,1010,,166932
FY16-17,Expense,Police,1010,,609617
FY16-17,Expense,Police,1010,,83466
FY16-17,Expense,Police,1010,,434435
FY16-17,Expense,Police,1010,,288900
FY16-17,Expense,Police,1010,,83466
FY16-17,Expense,Police,1010,,96300
FY16-17,Expense,Police,1010,,96300
FY16-17,Expense,Police,1010,,1362236
FY16-17,Expense,Police,1010,,122580
FY16-17,Expense,Police,1010,,36519
FY16-17,Expense,Police,1010,,135628
