budget_year,department,fund_code,account_type,account_category,amount
FY14-15,Police Department,2251,Expense,,9600
FY14-15,Police Department,2251,Expense,,58925
FY14-15,Police Department,2251,Expense,,55859
FY14-15,Police Department,2251,Expense,,7579
FY14-15,Police Department,2251,Expense,,9925
FY14-15,Police Department,2251,Expense,,650
FY14-15,Police Department,2251,Expense,,18839
FY14-15,Police Department,2251,Expense,,215355
FY14-15,Police Department,2251,Expense,,35442
FY14-15,Police Department,2251,Expense,,454216
FY14-15,Police Department,2251,Expense,,38172
FY14-15,Police Department,2251,Expense,,436369
FY14-15,Police Department,1010,Expense,,46375
FY14-15,Police Department,1010,Expense,,588201
FY14-15,Police Department,1010,Expense,,13790
FY14-15,Police Department,1010,Expense,,9810
FY14-15,Police Department,1010,Expense,,160000
FY14-15,Police Department,1010,Expense,,5350
FY14-15,Police Department,1010,Expense,,7215
FY14-15,Police Department,1010,Expense,,4009
FY14-15,Police Department,1010,Expense,,1950
FY14-15,Police Department,1010,Expense,,12814
FY14-15,Police Department,1010,Expense,,162535
FY14-15,Police Department,1010,Expense,,17224
FY14-15,Police Department,1010,Expense,,218463
FY14-15,Police Department,1010,Expense,,23409
FY14-15,Police Department,1010,Expense,,296919
FY14-15,Police Department,1010,Expense,,2500
FY14-15,Police Department,1010,Expense,,806400
FY14-15,Police Department,1010,Expense,,3450
FY14-15,Police Department,1010,Expense,,87678
FY14-15,Police Department,1010,Expense,,567774
FY14-15,Police Department,1010,Expense,,648236
FY14-15,Police Department,1010,Expense,,43160
FY14-15,Police Department,1010,Expense,,9810
FY14-15,Police Department,1010,Expense,,45910
FY14-15,Police Department,1010,Expense,,1698250
FY14-15,Police Department,1010,Expense,,991360
FY14-15,Police Department,1010,Expense,,641060
FY14-15,Police Department,1010,Expense,,5000
FY14-15,Police Department,1010,Expense,,103500
FY14-15,Police Department,1010,Expense,,5600
FY14-15,Police Department,1010,Expense,,36315
FY14-15,Police Department,1010,Expense,,20989
FY14-15,Police Department,1010,Expense,,10250
FY14-15,Police Department,1010,Expense,,6353
FY14-15,Police Department,1010,Expense,,24228
FY14-15,Police Department,1010,Expense,,156896
FY14-15,Police Department,1010,Expense,,145099
FY14-15,Police Department,1010,Expense,,32565
FY14-15,Police Department,1010,Expense,,178450
FY14-15,Police Department,1010,Expense,,300346
FY14-15,Police Department,1010,Expense,,44259
FY14-15,Police Department,1010,Expense,,286609
FY14-15,Police Department,1010,Expense,,294010
FY14-15,Police Department,1010,Expense,,16000
FY14-15,Police Department,1010,Expense,,1000
FY14-15,Police Department,1010,Expense,,300
FY14-15,Police Department,1010,Expense,,800
FY14-15,Police Department,1010,Expense,,8000
FY14-15,Police Department,1010,Expense,,1200
FY14-15,Police Department,1010,Expense,,325
FY14-15,Police Department,1010,Expense,,600
FY14-15,Police Department,1010,Expense,,12000
FY14-15,Police Department,1010,Expense,,34500
FY14-15,Police Department,1010,Expense,,30000
FY14-15,Police Department,1010,Expense,,9348
FY14-15,Police Department,1010,Expense,,1200
FY14-15,Police Department,2172,Expense,,41912
FY14-15,Police Department,2172,Expense,,82574
FY14-15,Police Department,2172,Expense,,5630
FY14-15,Police Department,2172,Expense,,15410
FY14-15,Police Department,2172,Expense,,45350
FY14-15,Police Department,2172,Expense,,800
FY14-15,Police Department,2172,Expense,,9095
FY14-15,Police Department,2172,Expense,,1875
FY14-15,Police Department,2172,Expense,,5053
FY14-15,Police Department,2172,Expense,,11582
FY14-15,Police Department,2172,Expense,,18483
FY14-15,Police Department,2172,Expense,,15567
FY14-15,Police Department,2172,Expense,,40563
FY14-15,Police Department,2172,Expense,,21157
FY14-15,Police Department,2172,Expense,,37452
FY14-15,Police Department,2172,Expense,,650
FY14-15,Police Department,2172,Expense,,39
FY14-15,Police Department,2172,Expense,,28044
FY14-15,Police Department,2172,Expense,,4800
FY14-15,Police Department,2172,Expense,,26579
FY14-15,Police Department,2416,Expense,,39801
FY14-15,Police Department,2416,Expense,,151224
FY14-15,Police Department,2416,Expense,,307275
FY14-15,Police Department,2416,Expense,,9000
FY14-15,Police Department,2416,Expense,,3489
FY14-15,Police Department,2416,Expense,,41786
FY14-15,Police Department,2416,Expense,,10998
FY14-15,Police Department,2416,Expense,,56166
FY14-15,Police Department,2416,Expense,,14782
FY14-15,Police Department,2416,Expense,,100148
FY14-15,Police Department,2416,Expense,,20091
FY14-15,Police Department,2416,Expense,,11523
FY14-15,Police Department,2416,Expense,,6000
FY14-15,Police Department,2416,Expense,,1100000
FY14-15,Police Department,2416,Expense,,22656
FY14-15,Police Department,2416,Expense,,3600
FY14-15,Police Department,2416,Expense,,60184
FY14-15,Police Department,2416,Expense,,7194
FY14-15,Police Department,1010,Expense,,167919
FY14-15,Police Department,1010,Expense,,37892
FY14-15,Police Department,1010,Expense,,1817535
FY14-15,Police Department,1010,Expense,,20283
FY14-15,Police Department,1010,Expense,,564467
FY14-15,Police Department,1010,Expense,,5101
FY14-15,Police Department,1010,Expense,,6137
FY14-15,Police Department,1010,Expense,,3489
FY14-15,Police Department,1010,Expense,,3489
FY14-15,Police Department,1010,Expense,,46399
FY14-15,Police Department,1010,Expense,,10470
FY14-15,Police Department,1010,Expense,,344616
FY14-15,Police Department,1010,Expense,,62367
FY14-15,Police Department,1010,Expense,,14073
FY14-15,Police Department,1010,Expense,,463202
FY14-15,Police Department,1010,Expense,,1572
FY14-15,Police Department,1010,Expense,,128509
FY14-15,Police Department,1010,Expense,,19127
FY14-15,Police Department,1010,Expense,,673752
FY14-15,Police Department,1010,Expense,,761
FY14-15,Police Department,1010,Expense,,21167
FY14-15,Police Department,1010,Expense,,21389
FY14-15,Police Department,1010,Expense,,21690
FY14-15,Police Department,1010,Expense,,100
FY14-15,Police Department,1010,Expense,,140
FY14-15,Police Department,1010,Expense,,2200
FY14-15,Police Department,1010,Expense,,5040
FY14-15,Police Department,1010,Expense,,770
FY14-15,Police Department,1010,Expense,,30000
FY14-15,Police Department,1010,Expense,,500
FY14-15,Police Department,1010,Expense,,2000
FY14-15,Police Department,1010,Expense,,500
FY14-15,Police Department,1010,Expense,,800
FY14-15,Police Department,1010,Expense,,350
FY14-15,Police Department,1010,Expense,,1349
FY14-15,Police Department,1010,Expense,,5858
FY14-15,Police Department,1010,Expense,,195836
FY14-15,Police Department,1010,Expense,,83184
FY14-15,Police Department,1010,Expense,,140944
FY14-15,Police Department,1010,Expense,,82574
FY14-15,Police Department,1010,Expense,,236525
FY14-15,Police Department,1010,Expense,,342993
FY14-15,Police Department,1010,Expense,,84160
FY14-15,Police Department,1010,Expense,,92478
FY14-15,Police Department,1010,Expense,,177845
FY14-15,Police Department,1010,Expense,,1107144
FY14-15,Police Department,1010,Expense,,13310
FY14-15,Police Department,1010,Expense,,7570
FY14-15,Police Department,1010,Expense,,25490
FY14-15,Police Department,1010,Expense,,17470
FY14-15,Police Department,1010,Expense,,2750
FY14-15,Police Department,1010,Expense,,14160
FY14-15,Police Department,1010,Expense,,1083300
FY14-15,Police Department,1010,Expense,,-794460
FY14-15,Police Department,1010,Expense,,13100
FY14-15,Police Department,1010,Expense,,1200
FY14-15,Police Department,1010,Expense,,3200
FY14-15,Police Department,1010,Expense,,2400
FY14-15,Police Department,1010,Expense,,800
FY14-15,Police Department,1010,Expense,,800
FY14-15,Police Department,1010,Expense,,800
FY14-15,Police Department,1010,Expense,,1600
FY14-15,Police Department,1010,Expense,,10400
FY14-15,Police Department,1010,Expense,,12447
FY14-15,Police Department,1010,Expense,,6437
FY14-15,Police Department,1010,Expense,,7287
FY14-15,Police Department,1010,Expense,,37366
FY14-15,Police Department,1010,Expense,,7287
FY14-15,Police Department,1010,Expense,,17685
FY14-15,Police Department,1010,Expense,,4548
FY14-15,Police Department,1010,Expense,,2987
FY14-15,Police Department,1010,Expense,,48041
FY14-15,Police Department,1010,Expense,,6063
FY14-15,Police Department,1010,Expense,,5053
FY14-15,Police Department,1010,Expense,,10883
FY14-15,Police Department,1010,Expense,,2750
FY14-15,Police Department,1010,Expense,,1875
FY14-15,Police Department,1010,Expense,,1475
FY14-15,Police Department,1010,Expense,,1475
FY14-15,Police Department,1010,Expense,,18425
FY14-15,Police Department,1010,Expense,,3350
FY14-15,Police Department,1010,Expense,,6743
FY14-15,Police Department,1010,Expense,,5053
FY14-15,Police Department,1010,Expense,,650
FY14-15,Police Department,1010,Expense,,650
FY14-15,Police Department,1010,Expense,,38947
FY14-15,Police Department,1010,Expense,,22986
FY14-15,Police Department,1010,Expense,,18483
FY14-15,Police Department,1010,Expense,,52944
FY14-15,Police Department,1010,Expense,,76774
FY14-15,Police Department,1010,Expense,,18839
FY14-15,Police Department,1010,Expense,,20700
FY14-15,Police Department,1010,Expense,,247822
FY14-15,Police Department,1010,Expense,,39808
FY14-15,Police Department,1010,Expense,,30896
FY14-15,Police Department,1010,Expense,,52349
FY14-15,Police Department,1010,Expense,,37122
FY14-15,Police Department,1010,Expense,,38577
FY14-15,Police Department,1010,Expense,,106689
FY14-15,Police Department,1010,Expense,,154644
FY14-15,Police Department,1010,Expense,,39220
FY14-15,Police Department,1010,Expense,,81192
FY14-15,Police Department,1010,Expense,,515041
FY14-15,Police Department,1010,Expense,,41990
FY14-15,Police Department,1010,Expense,,71147
FY14-15,Police Department,1010,Expense,,38172
FY14-15,Police Department,1010,Expense,,37452
FY14-15,Police Department,1010,Expense,,107277
FY14-15,Police Department,1010,Expense,,155566
FY14-15,Police Department,1010,Expense,,41944
FY14-15,Police Department,1010,Expense,,80662
FY14-15,Police Department,1010,Expense,,502149
FY14-15,Police Department,1010,Expense,,11569
FY14-15,Police Department,1010,Expense,,10380
FY14-15,Police Department,1010,Expense,,57000
FY14-15,Police Department,1010,Expense,,4000
FY14-15,Police Department,1010,Expense,,14000
FY14-15,Police Department,1010,Expense,,1000
FY14-15,Police Department,1010,Expense,,1000
FY14-15,Police Department,2251,Expense,,82574
FY14-15,Police Department,2251,Expense,,800
FY14-15,Police Department,2251,Expense,,6316
FY14-15,Police Department,2251,Expense,,9095
FY14-15,Police Department,2251,Expense,,1275
FY14-15,Police Department,2251,Expense,,18483
FY14-15,Police Department,2251,Expense,,40791
FY14-15,Police Department,2251,Expense,,37452
FY14-15,Police Department,2995,Expense,,10000
FY14-15,Police Department,2995,Expense,,10000
FY14-15,Community Services,1010,Expense,,164656
FY14-15,Community Services,1010,Expense,,8022
FY14-15,Community Services,1010,Expense,,45499
FY14-15,Community Services,1010,Expense,,61155
FY14-15,Community Services,1010,Expense,,83739
FY14-15,Community Services,1010,Expense,,301
FY14-15,Community Services,1010,Expense,,7910
FY14-15,Community Services,1010,Expense,,1320
FY14-15,Community Services,1010,Expense,,200
FY14-15,Community Services,1010,Expense,,490
FY14-15,Community Services,1010,Expense,,300
FY14-15,Community Services,1010,Expense,,40056
FY14-15,Community Services,1010,Expense,,1050
FY14-15,Community Services,1010,Expense,,36910
FY14-15,Community Services,1010,Expense,,26360
FY14-15,Community Services,1010,Expense,,110000
FY14-15,Community Services,1010,Expense,,2500
FY14-15,Community Services,1010,Expense,,780
FY14-15,Community Services,1010,Expense,,100
FY14-15,Community Services,1010,Expense,,11900
FY14-15,Community Services,1010,Expense,,136500
FY14-15,Community Services,1010,Expense,,160000
FY14-15,Community Services,1010,Expense,,599
FY14-15,Community Services,1010,Expense,,9465
FY14-15,Community Services,1010,Expense,,1200
FY14-15,Community Services,1010,Expense,,800
FY14-15,Community Services,1010,Expense,,10000
FY14-15,Community Services,1010,Expense,,2500
FY14-15,Community Services,1010,Expense,,1000
FY14-15,Community Services,1010,Expense,,1000
FY14-15,Community Services,1010,Expense,,10000
FY14-15,Community Services,1010,Expense,,21390
FY14-15,Community Services,1010,Expense,,18214
FY14-15,Community Services,1010,Expense,,26412
FY14-15,Community Services,1010,Expense,,79860
FY14-15,Community Services,1010,Expense,,245577
FY14-15,Community Services,1010,Expense,,18504
FY14-15,Community Services,1100,Expense,,294607
FY14-15,Community Services,1100,Expense,,60000
FY14-15,Community Services,1820,Expense,,21356
FY14-15,Community Services,1820,Expense,,3489
FY14-15,Community Services,1820,Expense,,1655
FY14-15,Community Services,1820,Expense,,801
FY14-15,Community Services,1820,Expense,,138
FY14-15,Community Services,1820,Expense,,3908
FY14-15,Community Services,3200,Expense,,265510
FY14-15,Community Services,3200,Expense,,82
FY14-15,Community Services,7999,Expense,,37629
FY14-15,Community Services,7999,Expense,,440
FY14-15,Community Services,7999,Expense,,270
FY14-15,Community Services,7999,Expense,,330
FY14-15,Community Services,7999,Expense,,7160
FY14-15,Community Services,7999,Expense,,23441
FY14-15,Community Services,1010,Expense,,269571
FY14-15,Community Services,1010,Expense,,1650
FY14-15,Community Services,1010,Expense,,3489
FY14-15,Community Services,1010,Expense,,44801
FY14-15,Community Services,1010,Expense,,60218
FY14-15,Community Services,1010,Expense,,90169
FY14-15,Community Services,1010,Expense,,4029
FY14-15,Community Services,1010,Expense,,2500
FY14-15,Community Services,1010,Expense,,14520
FY14-15,Community Services,1010,Expense,,273105
FY14-15,Community Services,1010,Expense,,51000
FY14-15,Community Services,1010,Expense,,45900
FY14-15,Community Services,1010,Expense,,780
FY14-15,Community Services,1010,Expense,,84410
FY14-15,Community Services,1010,Expense,,23324
FY14-15,Community Services,1010,Expense,,31350
FY14-15,Community Services,1010,Expense,,42609
FY14-15,Community Services,1010,Expense,,3500
FY14-15,Community Services,1010,Expense,,20000
FY14-15,Community Services,1010,Expense,,106677
FY14-15,Community Services,1010,Expense,,29478
FY14-15,Community Services,1010,Expense,,39621
FY14-15,Community Services,1010,Expense,,53849
FY14-15,Community Services,1010,Expense,,2500
FY14-15,Community Services,1010,Expense,,6000
FY14-15,Community Services,1820,Expense,,35348
FY14-15,Community Services,1820,Expense,,9767
FY14-15,Community Services,1820,Expense,,13129
FY14-15,Community Services,1820,Expense,,17843
FY14-15,Community Services,1010,Expense,,75664
FY14-15,Community Services,1010,Expense,,3489
FY14-15,Community Services,1010,Expense,,19860
FY14-15,Community Services,1010,Expense,,26695
FY14-15,Community Services,1010,Expense,,36574
FY14-15,Community Services,1010,Expense,,142
FY14-15,Community Services,1010,Expense,,5500
