budget_year,department,account_type,fund_code,account_category,amount
FY18-19,Transportation,Expense,1010,Internal Services & Work Orders,97747.0
FY18-19,Human Resources Management,Expense,1010,Sworn Salaries,97977.0
FY18-19,Public Library,Expense,2241,Civilian Retirement,97994.0
FY18-19,Public Works,Expense,2310,Internal Services & Work Orders,97998.0
FY18-19,Fire,Expense,1010,Sworn Fringe Benefits,98300.0
FY18-19,Housing & Community Development,Expense,1885,Civilian Retirement,98400.0
FY18-19,Non-Departmental,Expense,2415,Operating Transfers,98411.0
FY18-19,Planning & Building,Expense,2415,Overhead Allocations,98494.0
FY18-19,Public Works,Expense,2310,Internal Services & Work Orders,98596.0
FY18-19,City Attorney,Expense,1010,Civilian Salaries,98646.0
FY18-19,Human Services,Expense,2138,Services & Supplies,98683.0
FY18-19,Human Services,Expense,2138,Contract Services,98683.0
FY18-19,Fire,Expense,2412,Overhead Allocations,98727.0
FY18-19,Police,Expense,1010,Civilian Salaries,98797.0
FY18-19,Police,Expense,1010,Civilian Salaries,98890.0
FY18-19,Police,Expense,1010,Sworn Salaries,99004.0
FY18-19,Police,Expense,1010,Misc. Personnel Adjustments,99144.0
FY18-19,Finance,Expense,1010,Contract Services,99180.0
FY18-19,Public Library,Expense,2241,Civilian Retirement,99373.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,99396.0
FY18-19,Police,Expense,1010,Civilian Salaries,99414.0
FY18-19,Police,Expense,1010,Civilian Salaries,99446.0
FY18-19,Public Works,Expense,1150,Civilian Salaries,99485.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,99604.0
FY18-19,Public Works,Expense,4400,Overhead Allocations,99631.0
FY18-19,Fire,Expense,1010,Civilian Fringe Benefits,99976.0
FY18-19,Public Library,Expense,1010,Civilian Salaries,99998.0
FY18-19,Public Library,Expense,1010,Civilian Salaries,99998.0
FY18-19,Capital Improvement Projects,Expense,2216,Capital Acquistions,100000.0
FY18-19,Capital Improvement Projects,Expense,2216,Capital Acquistions,100000.0
FY18-19,Human Services,Expense,2138,Contract Services,100000.0
FY18-19,Human Services,Expense,2252,Services & Supplies,100000.0
FY18-19,Human Services,Expense,2102,Contract Services,100000.0
FY18-19,Finance,Expense,4550,Contributions to Fund Balances,100000.0
FY18-19,Public Works,Expense,3100,Contract Services,100000.0
FY18-19,Public Works,Expense,4100,Contract Services,100000.0
FY18-19,Public Works,Expense,3100,Services & Supplies,100000.0
FY18-19,Public Works,Expense,1710,Contract Services,100000.0
FY18-19,Public Works,Expense,1720,Civilian Overtime,100000.0
FY18-19,Transportation,Expense,2211,Contract Services,100000.0
FY18-19,Transportation,Expense,2212,Services & Supplies,100000.0
FY18-19,Public Library,Expense,1010,Capital Acquistions,100000.0
FY18-19,Human Services,Expense,1010,Services & Supplies,100000.0
FY18-19,Human Services,Expense,1010,Services & Supplies,100000.0
FY18-19,Human Services,Expense,1010,Contract Services,100000.0
FY18-19,Planning & Building,Expense,2415,Other Expenditures and Disbursments,100000.0
FY18-19,Economic & Workforce Development,Expense,2195,Contract Services,100000.0
FY18-19,Economic & Workforce Development,Expense,1010,Contract Services,100000.0
FY18-19,Non-Departmental,Expense,1010,Services & Supplies,100000.0
FY18-19,Non-Departmental,Expense,1010,Contract Services,100000.0
FY18-19,Non-Departmental,Expense,1010,Services & Supplies,100000.0
FY18-19,Non-Departmental,Expense,1010,Services & Supplies,100000.0
FY18-19,Human Services,Expense,2103,Contract Services,100022.0
FY18-19,Economic & Workforce Development,Expense,2195,Civilian Salaries,100096.0
FY18-19,Public Library,Expense,1010,Civilian Salaries,100190.0
FY18-19,Public Works,Expense,1720,Internal Services & Work Orders,100213.0
FY18-19,Public Library,Expense,2241,Civilian Retirement,100223.0
FY18-19,Parks & Recreation,Expense,2310,Internal Services & Work Orders,100245.0
FY18-19,Human Services,Expense,2128,Civilian Retirement,100269.0
FY18-19,Police,Expense,1010,Sworn Retirement,100375.0
FY18-19,Transportation,Expense,7760,Overhead Allocations,100439.0
FY18-19,Public Works,Expense,7760,Overhead Allocations,100614.0
FY18-19,Fire,Expense,1010,Sworn Fringe Benefits,100619.0
FY18-19,Transportation,Expense,2216,Civilian Salaries,100686.0
FY18-19,Information Technology,Expense,4200,Civilian Salaries,100720.0
FY18-19,Parks & Recreation,Expense,1820,Civilian Salaries,100734.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Retirement,100735.0
FY18-19,Police,Expense,2252,Sworn Salaries,100748.0
FY18-19,Planning & Building,Expense,2415,Civilian Salaries,100825.0
FY18-19,Public Works,Expense,4100,Internal Services & Work Orders,100910.0
FY18-19,Transportation,Expense,3100,Civilian Salaries,100981.0
FY18-19,Transportation,Expense,2216,Overhead Allocations,100986.0
FY18-19,Transportation,Expense,7760,Civilian Salaries,101198.0
FY18-19,Public Library,Expense,1010,Civilian Salaries,101524.0
FY18-19,Public Library,Expense,1010,Civilian Fringe Benefits,101622.0
FY18-19,Public Library,Expense,2241,Civilian Salaries,101669.0
FY18-19,Police,Expense,1010,Civilian Salaries,101671.0
FY18-19,Transportation,Expense,7760,Civilian Fringe Benefits,101720.0
FY18-19,Transportation,Expense,7760,Civilian Retirement,101771.0
FY18-19,Police,Expense,1010,Civilian Fringe Benefits,101818.0
FY18-19,Economic & Workforce Development,Expense,1010,Civilian Salaries,101843.0
FY18-19,Information Technology,Expense,1010,Civilian Salaries,102019.0
FY18-19,Public Works,Expense,4400,Contract Services,102020.0
FY18-19,Public Works,Expense,3100,Civilian Fringe Benefits,102117.0
FY18-19,Human Services,Expense,2216,Civilian Salaries,102162.0
FY18-19,Transportation,Expense,2216,Civilian Fringe Benefits,102275.0
FY18-19,Human Services,Expense,2108,Civilian Salaries,102351.0
FY18-19,Planning & Building,Expense,2415,Civilian Overtime,102460.0
FY18-19,City Attorney,Expense,1010,Services & Supplies,102525.0
FY18-19,Police,Expense,1010,Sworn Fringe Benefits,102628.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Salaries,102758.0
FY18-19,Police,Expense,2252,Sworn Retirement,102763.0
FY18-19,Human Services,Expense,2252,Civilian Salaries,102912.0
FY18-19,Police,Expense,2416,Overhead Allocations,102990.0
FY18-19,Police,Expense,1010,Sworn Retirement,103019.0
FY18-19,Public Works,Expense,1710,Overhead Allocations,103281.0
FY18-19,Public Library,Expense,7540,Services & Supplies,103399.0
FY18-19,Police,Expense,1010,Sworn Retirement,103422.0
FY18-19,Police,Expense,1010,Sworn Overtime,103500.0
FY18-19,Parks & Recreation,Expense,1820,Civilian Salaries,103556.0
FY18-19,Public Works,Expense,1010,Civilian Salaries,103686.0
FY18-19,Public Works,Expense,4400,Overhead Allocations,103692.0
FY18-19,Information Technology,Expense,1010,Civilian Fringe Benefits,103763.0
FY18-19,Planning & Building,Expense,2415,Civilian Salaries,103765.0
FY18-19,Economic & Workforce Development,Expense,2195,Contract Services,103786.0
FY18-19,Economic & Workforce Development,Expense,2195,Contract Services,103786.0
FY18-19,Economic & Workforce Development,Expense,1010,Civilian Salaries,103807.0
FY18-19,Planning & Building,Expense,2415,Internal Services & Work Orders,103847.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,103879.0
FY18-19,City Attorney,Expense,1010,Civilian Salaries,103917.0
FY18-19,Public Works,Expense,7760,Internal Services & Work Orders,104023.0
FY18-19,Finance,Expense,1010,Civilian Salaries,104085.0
FY18-19,Police,Expense,1010,Sworn Retirement,104117.0
FY18-19,City Attorney,Expense,2415,Civilian Salaries,104126.0
FY18-19,Information Technology,Expense,4200,Civilian Retirement,104158.0
FY18-19,Parks & Recreation,Expense,1820,Civilian Fringe Benefits,104277.0
FY18-19,Police,Expense,2252,Sworn Salaries,104331.0
FY18-19,Information Technology,Expense,1010,Civilian Salaries,104380.0
FY18-19,Planning & Building,Expense,2415,Civilian Retirement,104392.0
FY18-19,Police,Expense,1010,Sworn Salaries,104394.0
FY18-19,Public Library,Expense,1010,Civilian Salaries,104469.0
FY18-19,Public Library,Expense,1010,Civilian Salaries,104469.0
FY18-19,City Council,Expense,1010,Civilian Fringe Benefits,104642.0
FY18-19,City Council,Expense,1010,Civilian Fringe Benefits,104642.0
FY18-19,City Council,Expense,1010,Civilian Fringe Benefits,104642.0
FY18-19,City Council,Expense,1010,Civilian Fringe Benefits,104642.0
FY18-19,City Council,Expense,1010,Civilian Fringe Benefits,104642.0
FY18-19,Planning & Building,Expense,2415,Civilian Retirement,104699.0
FY18-19,Human Services,Expense,2128,Civilian Fringe Benefits,104700.0
FY18-19,Parks & Recreation,Expense,1820,Civilian Retirement,104766.0
FY18-19,Fire,Expense,1010,Civilian Retirement,104780.0
FY18-19,Public Works,Expense,2310,Civilian Salaries,104796.0
FY18-19,Public Works,Expense,7760,Civilian Retirement,104875.0
FY18-19,Public Works,Expense,3100,Misc. Personnel Adjustments,104876.0
FY18-19,Information Technology,Expense,4300,Civilian Retirement,105015.0
FY18-19,Fire,Expense,1010,Sworn Salaries,105039.0
FY18-19,Economic & Workforce Development,Expense,1010,Services & Supplies,105100.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,105239.0
FY18-19,Police,Expense,1010,Civilian Fringe Benefits,105277.0
FY18-19,Transportation,Expense,7760,Civilian Salaries,105482.0
FY18-19,Information Technology,Expense,1010,Civilian Retirement,105484.0
FY18-19,Police,Expense,1010,Sworn Retirement,105591.0
FY18-19,Public Works,Expense,3100,Civilian Retirement,105678.0
FY18-19,Information Technology,Expense,1010,Civilian Salaries,105707.0
FY18-19,Transportation,Expense,2211,Civilian Salaries,105765.0
FY18-19,Finance,Expense,4500,Civilian Salaries,105825.0
FY18-19,Economic & Workforce Development,Expense,2217,Overhead Allocations,105909.0
FY18-19,Finance,Expense,1010,Other Expenditures and Disbursments,106100.0
FY18-19,Transportation,Expense,2230,Civilian Salaries,106149.0
FY18-19,Finance,Expense,1010,Civilian Salaries,106192.0
FY18-19,Public Works,Expense,4400,Internal Services & Work Orders,106206.0
FY18-19,Parks & Recreation,Expense,1820,Civilian Salaries,106206.0
FY18-19,Economic & Workforce Development,Expense,5671,Contract Services,106250.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Salaries,106322.0
FY18-19,Public Works,Expense,4400,Overhead Allocations,106571.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,106680.0
FY18-19,Human Services,Expense,2108,Civilian Salaries,106790.0
FY18-19,Police,Expense,1010,Sworn Salaries,106869.0
FY18-19,Police,Expense,1010,Sworn Salaries,106869.0
FY18-19,Police,Expense,1010,Sworn Salaries,106869.0
FY18-19,Police,Expense,1010,Sworn Salaries,106869.0
FY18-19,Police,Expense,1010,Sworn Salaries,106869.0
FY18-19,Police,Expense,1010,Sworn Salaries,106869.0
FY18-19,Economic & Workforce Development,Expense,2195,Civilian Salaries,106928.0
FY18-19,Police,Expense,2252,Sworn Retirement,107068.0
FY18-19,Public Library,Expense,2241,Civilian Salaries,107213.0
FY18-19,Finance,Expense,1010,Civilian Fringe Benefits,107214.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,107224.0
FY18-19,Police,Expense,2252,Sworn Salaries,107371.0
FY18-19,Transportation,Expense,2216,Overhead Allocations,107444.0
FY18-19,Public Library,Expense,1010,Civilian Salaries,107468.0
FY18-19,Planning & Building,Expense,2415,Civilian Fringe Benefits,107565.0
FY18-19,Police,Expense,1010,Sworn Overtime,108230.0
FY18-19,Public Library,Expense,1010,Civilian Retirement,107593.0
FY18-19,Fire,Expense,1010,Sworn Retirement,107598.0
FY18-19,Human Services,Expense,1780,Internal Services & Work Orders,107654.0
FY18-19,Public Library,Expense,2241,Civilian Fringe Benefits,107677.0
FY18-19,Fire,Expense,1010,Civilian Salaries,107733.0
FY18-19,Public Works,Expense,1720,Allowances & Premiums,107759.0
FY18-19,Human Services,Expense,1010,Civilian Salaries,107774.0
FY18-19,Race & Equity,Expense,1010,Civilian Salaries,107803.0
FY18-19,Public Works,Expense,2310,Civilian Salaries,107851.0
FY18-19,Public Library,Expense,1010,Civilian Salaries,107963.0
FY18-19,Planning & Building,Expense,2415,Civilian Fringe Benefits,108029.0
FY18-19,Police,Expense,1010,Sworn Retirement,108044.0
FY18-19,City Attorney,Expense,1610,Civilian Fringe Benefits,108210.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,108249.0
FY18-19,Public Library,Expense,2241,Civilian Salaries,108313.0
FY18-19,Public Works,Expense,3100,Civilian Salaries,108322.0
FY18-19,Police,Expense,1010,Sworn Retirement,108410.0
FY18-19,City Attorney,Expense,1010,Civilian Salaries,108508.0
FY18-19,City Administrator,Expense,1010,Civilian Fringe Benefits,108538.0
FY18-19,Public Works,Expense,4400,Contract Services,108575.0
FY18-19,City Attorney,Expense,1150,Civilian Salaries,108595.0
FY18-19,Information Technology,Expense,1010,Civilian Fringe Benefits,108740.0
FY18-19,Housing & Community Development,Expense,2108,Contract Services,108784.0
FY18-19,Fire,Expense,1010,Internal Services & Work Orders,108985.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Salaries,109043.0
FY18-19,Transportation,Expense,3100,Civilian Retirement,109110.0
FY18-19,City Attorney,Expense,1010,Civilian Salaries,109150.0
FY18-19,Human Services,Expense,2213,Civilian Salaries,109166.0
FY18-19,Public Works,Expense,3100,Services & Supplies,109305.0
FY18-19,Human Services,Expense,1010,Operating Transfers,109324.0
FY18-19,Economic & Workforce Development,Expense,1010,Civilian Salaries,109330.0
FY18-19,Information Technology,Expense,4600,Civilian Salaries,109330.0
FY18-19,Transportation,Expense,7760,Civilian Salaries,109330.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,109578.0
FY18-19,Public Works,Expense,7760,Civilian Salaries,109589.0
FY18-19,City Administrator,Expense,1010,Civilian Salaries,109864.0
FY18-19,Transportation,Expense,7760,Civilian Salaries,109918.0
FY18-19,Economic & Workforce Development,Expense,1770,Civilian Retirement,109925.0
FY18-19,Police,Expense,2912,Contract Services,110000.0
FY18-19,Human Services,Expense,1010,Contract Services,110000.0
FY18-19,Fire,Expense,1010,Civilian Fringe Benefits,110148.0
FY18-19,Fire,Expense,1010,Civilian Retirement,110166.0
FY18-19,Housing & Community Development,Expense,2108,Civilian Salaries,110179.0
FY18-19,Finance,Expense,1010,Internal Services & Work Orders,110266.0
FY18-19,Parks & Recreation,Expense,1820,Civilian Salaries,110607.0
FY18-19,Transportation,Expense,2216,Civilian Salaries,110618.0
FY18-19,Transportation,Expense,7760,Overhead Allocations,110807.0
FY18-19,Human Resources Management,Expense,1150,Civilian Salaries,110877.0
FY18-19,Finance,Expense,1010,Civilian Salaries,110880.0
FY18-19,Public Works,Expense,4400,Overhead Allocations,110915.0
FY18-19,Transportation,Expense,7760,Overhead Allocations,111128.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,111130.0
FY18-19,Planning & Building,Expense,2415,Civilian Salaries,111162.0
FY18-19,Fire,Expense,1010,Civilian Fringe Benefits,111330.0
FY18-19,Police,Expense,2252,Sworn Salaries,111372.0
FY18-19,Human Services,Expense,2128,Civilian Salaries,111753.0
FY18-19,Fire,Expense,1010,Civilian Salaries,111859.0
FY18-19,Transportation,Expense,2230,Overhead Allocations,111893.0
FY18-19,Transportation,Expense,7760,Civilian Fringe Benefits,112545.0
FY18-19,Public Library,Expense,2241,Civilian Salaries,111893.0
FY18-19,Public Library,Expense,1010,Civilian Retirement,111983.0
FY18-19,Transportation,Expense,7760,Civilian Salaries,112063.0
FY18-19,Transportation,Expense,2216,Overhead Allocations,112117.0
FY18-19,City Clerk,Expense,1010,Internal Services & Work Orders,112123.0
FY18-19,Police,Expense,1010,Sworn Salaries,112213.0
FY18-19,Public Library,Expense,1010,Civilian Salaries,112247.0
FY18-19,Planning & Building,Expense,2415,Civilian Fringe Benefits,112249.0
FY18-19,City Attorney,Expense,1010,Internal Services & Work Orders,112315.0
FY18-19,Fire,Expense,1010,Sworn Retirement,112474.0
FY18-19,Public Works,Expense,3100,Civilian Retirement,112478.0
FY18-19,Finance,Expense,1010,Civilian Fringe Benefits,112510.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,112612.0
FY18-19,Information Technology,Expense,4200,Civilian Salaries,112929.0
FY18-19,Parks & Recreation,Expense,1010,Contract Services,113010.0
FY18-19,Human Resources Management,Expense,1010,Civilian Salaries,113012.0
FY18-19,Public Works,Expense,7760,Civilian Salaries,113096.0
FY18-19,Fire,Expense,1010,Sworn Salaries,113194.0
FY18-19,Transportation,Expense,2230,Civilian Fringe Benefits,113322.0
FY18-19,Police,Expense,1010,Civilian Retirement,113640.0
FY18-19,Public Works,Expense,4400,Internal Services & Work Orders,113653.0
FY18-19,Transportation,Expense,1010,Internal Services & Work Orders,113672.0
FY18-19,Police,Expense,1010,Sworn Salaries,113696.0
FY18-19,Public Ethics Commission,Expense,1010,Civilian Salaries,113740.0
FY18-19,Police,Expense,1010,Sworn Salaries,113790.0
FY18-19,Parks & Recreation,Expense,2310,Internal Services & Work Orders,113820.0
FY18-19,Planning & Building,Expense,2415,Civilian Fringe Benefits,113988.0
FY18-19,Police,Expense,1010,Sworn Salaries,114114.0
FY18-19,Planning & Building,Expense,2415,Contract Services,114134.0
FY18-19,Public Library,Expense,2241,Civilian Retirement,114261.0
FY18-19,Transportation,Expense,2216,Civilian Retirement,114270.0
FY18-19,Transportation,Expense,1010,Civilian Salaries,115375.0
FY18-19,Information Technology,Expense,1010,Civilian Retirement,114344.0
FY18-19,Transportation,Expense,2211,Travel & Education,114643.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Salaries,114788.0
FY18-19,Public Library,Expense,2241,Civilian Salaries,114988.0
FY18-19,Public Works,Expense,4400,Contract Services,115050.0
FY18-19,Human Services,Expense,2128,Civilian Salaries,115141.0
FY18-19,Economic & Workforce Development,Expense,2217,Civilian Fringe Benefits,115246.0
FY18-19,Mayor,Expense,1010,Civilian Salaries,115302.0
FY18-19,Police,Expense,1010,Sworn Fringe Benefits,115328.0
FY18-19,Public Library,Expense,2241,Civilian Fringe Benefits,115330.0
FY18-19,Police,Expense,2252,Sworn Retirement,115359.0
