Fiscal Year,Account Type,Department,Division,ORG_NAME,Org Description,Fund Code,Fund Description,Account Category,Account Code,Account Description,Amount
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Supplies,7520,Supplies,48506
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Supplies,7670,Clothing,4000
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Capital Outlays,9760,Equipment,23192
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Personal Services,7020,Full Time Employees,1162188
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Personal Services,7105,Employers FICA,88907
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Personal Services,7110,Hospitalization Insurance,238663
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Personal Services,7115,Retiree Health Care-OPEB,145230
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Personal Services,7120,Retirement Fund Contribution,283655
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Personal Services,7135,Unemployment Compensation,1615
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Other Services and Charges,8010,Contractual Services,254673
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Other Services and Charges,8040,Home Repair,82972
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Other Services and Charges,8080,Pavement Repair,24464
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Other Services and Charges,8500,Telephone,9862
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Other Services and Charges,8505,Employee Phone Reimbursement,790
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Other Services and Charges,9100,Professional Development,3326
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Other Services and Charges,9110,Other Travel & Training,6652
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Other Services and Charges,9180,Water,1952
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Other Services and Charges,9200,Electricity,3046
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Other Services and Charges,9210,Natural Gas,532
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Other Services and Charges,9340,Maintenance Service,2611
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Other Services and Charges,9400,Land Rental or Lease,1675
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Other Services and Charges,9410,Equipment Rentals or Lease,5503
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Other Services and Charges,9440,Fleet Management Equipment Charges,969276
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Other Services and Charges,9470,Employee Parking,180
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Admin General,4010 - San Sew-Admin General,5900,Sewer Disposal Operations,Other Services and Charges,9480,Computer Services-from IT,49530
FY18,Expense,Enterprise Services,Environmental Services,Energy & Sustainability,8000 - Energy & Sustainability,5140,Parking Operating,Supplies,7520,Supplies,106
FY18,Expense,Enterprise Services,Environmental Services,Energy & Sustainability,8000 - Energy & Sustainability,5140,Parking Operating,Supplies,7910,Subscriptions and Publications,109
FY18,Expense,Enterprise Services,Environmental Services,Energy & Sustainability,8000 - Energy & Sustainability,5140,Parking Operating,Other Services and Charges,8010,Contractual Services,15606
FY18,Expense,Enterprise Services,Environmental Services,Energy & Sustainability,8000 - Energy & Sustainability,5140,Parking Operating,Other Services and Charges,9100,Professional Development,1094
FY18,Expense,Enterprise Services,Environmental Services,Energy & Sustainability,8000 - Energy & Sustainability,5140,Parking Operating,Other Services and Charges,9150,Memberships,765
FY18,Expense,Enterprise Services,Environmental Services,Energy & Sustainability,8000 - Energy & Sustainability,5900,Sewer Disposal Operations,Supplies,7520,Supplies,174
FY18,Expense,Enterprise Services,Environmental Services,Energy & Sustainability,8000 - Energy & Sustainability,5900,Sewer Disposal Operations,Supplies,7910,Subscriptions and Publications,219
FY18,Expense,Enterprise Services,Environmental Services,Energy & Sustainability,8000 - Energy & Sustainability,5900,Sewer Disposal Operations,Other Services and Charges,8010,Contractual Services,30639
FY18,Expense,Enterprise Services,Environmental Services,Energy & Sustainability,8000 - Energy & Sustainability,5900,Sewer Disposal Operations,Other Services and Charges,8800,Community Promotion,219
FY18,Expense,Enterprise Services,Environmental Services,Energy & Sustainability,8000 - Energy & Sustainability,5900,Sewer Disposal Operations,Other Services and Charges,9000,Printing & Publishing,656
FY18,Expense,Enterprise Services,Environmental Services,Energy & Sustainability,8000 - Energy & Sustainability,5900,Sewer Disposal Operations,Other Services and Charges,9100,Professional Development,2143
FY18,Expense,Enterprise Services,Environmental Services,Energy & Sustainability,8000 - Energy & Sustainability,5900,Sewer Disposal Operations,Other Services and Charges,9130,Local Business Expense,219
FY18,Expense,Enterprise Services,Environmental Services,Energy & Sustainability,8000 - Energy & Sustainability,5900,Sewer Disposal Operations,Other Services and Charges,9150,Memberships,1093
FY18,Expense,Enterprise Services,Environmental Services,Energy & Sustainability,8000 - Energy & Sustainability,5910,Water Operations,Supplies,7520,Supplies,174
FY18,Expense,Enterprise Services,Environmental Services,Energy & Sustainability,8000 - Energy & Sustainability,5910,Water Operations,Supplies,7910,Subscriptions and Publications,219
FY18,Expense,Enterprise Services,Environmental Services,Energy & Sustainability,8000 - Energy & Sustainability,5910,Water Operations,Other Services and Charges,8010,Contractual Services,30639
FY18,Expense,Enterprise Services,Environmental Services,Energy & Sustainability,8000 - Energy & Sustainability,5910,Water Operations,Other Services and Charges,8800,Community Promotion,219
FY18,Expense,Enterprise Services,Environmental Services,Energy & Sustainability,8000 - Energy & Sustainability,5910,Water Operations,Other Services and Charges,9000,Printing & Publishing,656
FY18,Expense,Enterprise Services,Environmental Services,Energy & Sustainability,8000 - Energy & Sustainability,5910,Water Operations,Other Services and Charges,9100,Professional Development,2143
FY18,Expense,Enterprise Services,Environmental Services,Energy & Sustainability,8000 - Energy & Sustainability,5910,Water Operations,Other Services and Charges,9130,Local Business Expense,219
FY18,Expense,Enterprise Services,Environmental Services,Energy & Sustainability,8000 - Energy & Sustainability,5910,Water Operations,Other Services and Charges,9150,Memberships,1093
FY18,Expense,Enterprise Services,Environmental Services,WWTP-Engineering Services,3050 - WWTP-Engineering Services,5900,Sewer Disposal Operations,Other Services and Charges,9410,Equipment Rentals or Lease,3526
FY18,Expense,Enterprise Services,Environmental Services,WWTP-Engineering Services,3050 - WWTP-Engineering Services,5900,Sewer Disposal Operations,Other Services and Charges,9440,Fleet Management Equipment Charges,15624
FY18,Expense,Enterprise Services,Environmental Services,San Sew-Sewer Equip Repair,4020 - San Sew-Sewer Equip Repair,5900,Sewer Disposal Operations,Other Services and Charges,9410,Equipment Rentals or Lease,37526
FY18,Expense,Enterprise Services,Environmental Services,WWTP-Environmental Assessmen,3020 - WWTP-Environmental Assessmen,5900,Sewer Disposal Operations,Other Services and Charges,9440,Fleet Management Equipment Charges,20628
FY18,Expense,Enterprise Services,Environmental Services,WWTP-Industrial Pretreatment,3040 - WWTP-Industrial Pretreatment,5900,Sewer Disposal Operations,Other Services and Charges,9440,Fleet Management Equipment Charges,24880
FY18,Expense,Enterprise Services,Environmental Services,WWTP-Industrial Pretreatment,3040 - WWTP-Industrial Pretreatment,5900,Sewer Disposal Operations,Other Services and Charges,9450,311 Call Center Services,293
FY18,Expense,Design & Development,Planning,Indirect,1010 - Indirect,1010,General Fund Operating,Personal Services,7020,Full Time Employees,17853
FY18,Expense,Design & Development,Planning,Indirect,1010 - Indirect,1010,General Fund Operating,Personal Services,7105,Employers FICA,1366
FY18,Expense,Design & Development,Planning,Indirect,1010 - Indirect,1010,General Fund Operating,Personal Services,7110,Hospitalization Insurance,2467
FY18,Expense,Design & Development,Planning,Indirect,1010 - Indirect,1010,General Fund Operating,Personal Services,7115,Retiree Health Care-OPEB,2240
FY18,Expense,Design & Development,Planning,Indirect,1010 - Indirect,1010,General Fund Operating,Personal Services,7120,Retirement Fund Contribution,4376
FY18,Expense,Design & Development,Planning,Indirect,1010 - Indirect,1010,General Fund Operating,Personal Services,7135,Unemployment Compensation,25
FY18,Expense,Design & Development,Planning,Administration,1000 - Administration,1010,General Fund Operating,Supplies,7520,Supplies,14000
FY18,Expense,Design & Development,Planning,Administration,1000 - Administration,1010,General Fund Operating,Supplies,7910,Subscriptions and Publications,2575
FY18,Expense,Design & Development,Planning,Administration,1000 - Administration,1010,General Fund Operating,Capital Outlays,9800,Furniture,1000
FY18,Expense,Design & Development,Planning,Administration,1000 - Administration,1010,General Fund Operating,Other Financing,9954,Operating Trans-Dev Center,6606
FY18,Expense,Design & Development,Planning,Administration,1000 - Administration,1010,General Fund Operating,Personal Services,7020,Full Time Employees,173711
FY18,Expense,Design & Development,Planning,Administration,1000 - Administration,1010,General Fund Operating,Personal Services,7105,Employers FICA,13289
FY18,Expense,Design & Development,Planning,Administration,1000 - Administration,1010,General Fund Operating,Personal Services,7110,Hospitalization Insurance,20351
FY18,Expense,Design & Development,Planning,Administration,1000 - Administration,1010,General Fund Operating,Personal Services,7115,Retiree Health Care-OPEB,21815
FY18,Expense,Design & Development,Planning,Administration,1000 - Administration,1010,General Fund Operating,Personal Services,7120,Retirement Fund Contribution,42607
FY18,Expense,Design & Development,Planning,Administration,1000 - Administration,1010,General Fund Operating,Personal Services,7135,Unemployment Compensation,243
FY18,Expense,Design & Development,Planning,Administration,1000 - Administration,1010,General Fund Operating,Other Services and Charges,8010,Contractual Services,24200
FY18,Expense,Design & Development,Planning,Administration,1000 - Administration,1010,General Fund Operating,Other Services and Charges,8240,Fees,3500
FY18,Expense,Design & Development,Planning,Administration,1000 - Administration,1010,General Fund Operating,Other Services and Charges,8450,Claims,15453
FY18,Expense,Design & Development,Planning,Administration,1000 - Administration,1010,General Fund Operating,Other Services and Charges,8500,Telephone,2000
FY18,Expense,Design & Development,Planning,Administration,1000 - Administration,1010,General Fund Operating,Other Services and Charges,8505,Employee Phone Reimbursement,868
FY18,Expense,Design & Development,Planning,Administration,1000 - Administration,1010,General Fund Operating,Other Services and Charges,8510,Postage,5000
