AccountType,FiscalYear,FundCode,FundDescription,OperatingUnit,OperatingUnitDescription,ProgramID,ProgramName,LineOfBusinessID,LOBName,Account,Account Description,Budget
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200621,POLICE PATROL,42006,Police Operational,51000010,BUDGET-OTHER FRINGE BUDGET,3243
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,51000010,BUDGET-OTHER FRINGE BUDGET,360
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200624,POLICE CRIME PREVENT AND AWARE,42006,Police Operational,51130001,UNIFORM ALLOWANCE,10113
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,51010007,OVERTIME WAGES,435
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,52000004,BUDGET-CONTINGENCY,28117
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,51010001,SALARIES AND WAGES,132173
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,51070001,HEALTH AND WELFARE INSURANCE,11593
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,51070004,RETIREMENT PENSION CONTRIB,10276
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,52000004,BUDGET-CONTINGENCY,41844
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200105,POLICE HUMAN RESOURCES,42001,Police Chiefs Office,51010001,SALARIES AND WAGES,78879
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200105,POLICE HUMAN RESOURCES,42001,Police Chiefs Office,51010007,OVERTIME WAGES,284
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200105,POLICE HUMAN RESOURCES,42001,Police Chiefs Office,51070001,HEALTH AND WELFARE INSURANCE,17389
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200105,POLICE HUMAN RESOURCES,42001,Police Chiefs Office,51070004,RETIREMENT PENSION CONTRIB,4763
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200105,POLICE HUMAN RESOURCES,42001,Police Chiefs Office,52000004,BUDGET-CONTINGENCY,7403
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200105,POLICE HUMAN RESOURCES,42001,Police Chiefs Office,52040004,PROFESSIONAL SVC-MEDICAL,6000
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200106,POLICE PUBLIC INFORMATION,42001,Police Chiefs Office,51010001,SALARIES AND WAGES,69111
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200106,POLICE PUBLIC INFORMATION,42001,Police Chiefs Office,51010007,OVERTIME WAGES,244
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200106,POLICE PUBLIC INFORMATION,42001,Police Chiefs Office,51070001,HEALTH AND WELFARE INSURANCE,15071
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200106,POLICE PUBLIC INFORMATION,42001,Police Chiefs Office,51070004,RETIREMENT PENSION CONTRIB,4172
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200106,POLICE PUBLIC INFORMATION,42001,Police Chiefs Office,52000004,BUDGET-CONTINGENCY,2534
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200621,POLICE PATROL,42006,Police Operational,51010001,SALARIES AND WAGES,14363298
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200621,POLICE PATROL,42006,Police Operational,51010007,OVERTIME WAGES,346478
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200621,POLICE PATROL,42006,Police Operational,51010019,EMPLOYEE INCENTIVE,171381
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200621,POLICE PATROL,42006,Police Operational,51070001,HEALTH AND WELFARE INSURANCE,2274609
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200621,POLICE PATROL,42006,Police Operational,51070004,RETIREMENT PENSION CONTRIB,1863484
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200621,POLICE PATROL,42006,Police Operational,51130001,UNIFORM ALLOWANCE,1077116
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200621,POLICE PATROL,42006,Police Operational,52000004,BUDGET-CONTINGENCY,122873
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200621,POLICE PATROL,42006,Police Operational,51000013,BUDGET-SALARY RESERVE,90000
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200621,POLICE PATROL,42006,Police Operational,52280019,CHARGEBACK-VEHICLE MAINTENANCE,1164909
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200621,POLICE PATROL,42006,Police Operational,52280022,CHARGEBACK FUEL,1064063
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,51010001,SALARIES AND WAGES,1521967
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,51010007,OVERTIME WAGES,38497
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,51010019,EMPLOYEE INCENTIVE,18735
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,51070001,HEALTH AND WELFARE INSURANCE,241072
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,51070004,RETIREMENT PENSION CONTRIB,197553
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,51130001,UNIFORM ALLOWANCE,147882
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,52000004,BUDGET-CONTINGENCY,73970
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,51000013,BUDGET-SALARY RESERVE,10000
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,52280019,CHARGEBACK-VEHICLE MAINTENANCE,17360
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,52280022,CHARGEBACK FUEL,21978
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200624,POLICE CRIME PREVENT AND AWARE,42006,Police Operational,51010001,SALARIES AND WAGES,59804
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200624,POLICE CRIME PREVENT AND AWARE,42006,Police Operational,51070001,HEALTH AND WELFARE INSURANCE,11593
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200624,POLICE CRIME PREVENT AND AWARE,42006,Police Operational,51070004,RETIREMENT PENSION CONTRIB,7660
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,51010001,SALARIES AND WAGES,51990
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,51010007,OVERTIME WAGES,175
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,51070001,HEALTH AND WELFARE INSURANCE,11593
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,51070004,RETIREMENT PENSION CONTRIB,3139
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52000004,BUDGET-CONTINGENCY,1821
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51010001,SALARIES AND WAGES,363332
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51010007,OVERTIME WAGES,1619
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51070001,HEALTH AND WELFARE INSURANCE,69558
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51070004,RETIREMENT PENSION CONTRIB,21938
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52000004,BUDGET-CONTINGENCY,38419
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51010001,SALARIES AND WAGES,97327
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51070001,HEALTH AND WELFARE INSURANCE,11593
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51070004,RETIREMENT PENSION CONTRIB,5877
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52000004,BUDGET-CONTINGENCY,214008
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52890001,OTHER SERVICES AND CHARGES,15000
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,53010007,COMPUTER SUPPLIES,15000
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,53890022,OTHER SUPPLIES,60000
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51010001,SALARIES AND WAGES,51990
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51010007,OVERTIME WAGES,182
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51070001,HEALTH AND WELFARE INSURANCE,11593
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51070004,RETIREMENT PENSION CONTRIB,3139
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52000004,BUDGET-CONTINGENCY,1882
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51010001,SALARIES AND WAGES,88715
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51070001,HEALTH AND WELFARE INSURANCE,11593
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51070004,RETIREMENT PENSION CONTRIB,11595
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,51010001,SALARIES AND WAGES,11317
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,51010007,OVERTIME WAGES,253
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,51070001,HEALTH AND WELFARE INSURANCE,2319
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,51070004,RETIREMENT PENSION CONTRIB,683
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,52000004,BUDGET-CONTINGENCY,11537
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,51010001,SALARIES AND WAGES,200276
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,51010007,OVERTIME WAGES,752
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,51070001,HEALTH AND WELFARE INSURANCE,64922
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,51070004,RETIREMENT PENSION CONTRIB,12094
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,52000004,BUDGET-CONTINGENCY,7798
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200845,POLICE INMATE PROCESSING,42008,Police Public Safety Support,51010001,SALARIES AND WAGES,33773
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200845,POLICE INMATE PROCESSING,42008,Police Public Safety Support,51010007,OVERTIME WAGES,158
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200845,POLICE INMATE PROCESSING,42008,Police Public Safety Support,51070001,HEALTH AND WELFARE INSURANCE,11593
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200845,POLICE INMATE PROCESSING,42008,Police Public Safety Support,51070004,RETIREMENT PENSION CONTRIB,2039
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200845,POLICE INMATE PROCESSING,42008,Police Public Safety Support,52000004,BUDGET-CONTINGENCY,1636
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,51010001,SALARIES AND WAGES,49266
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,51010007,OVERTIME WAGES,207
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,51070001,HEALTH AND WELFARE INSURANCE,11593
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,51070004,RETIREMENT PENSION CONTRIB,2975
Expense,fy15-16,20,POLICE,100,POLICE SALES TAX-RSTR,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,52000004,BUDGET-CONTINGENCY,2143
Expense,fy15-16,43,PRINT SHOP,450,PRINT SHOP,400303,CM PRINT SHOP,4003,Public Information & Marketing,51010001,SALARIES AND WAGES,200888
Expense,fy15-16,43,PRINT SHOP,450,PRINT SHOP,400303,CM PRINT SHOP,4003,Public Information & Marketing,51010004,PART TIME & TEMPORARY WAGES,23479
Expense,fy15-16,43,PRINT SHOP,450,PRINT SHOP,400303,CM PRINT SHOP,4003,Public Information & Marketing,51010007,OVERTIME WAGES,100
Expense,fy15-16,43,PRINT SHOP,450,PRINT SHOP,400303,CM PRINT SHOP,4003,Public Information & Marketing,51070001,HEALTH AND WELFARE INSURANCE,51589
Expense,fy15-16,43,PRINT SHOP,450,PRINT SHOP,400303,CM PRINT SHOP,4003,Public Information & Marketing,51070004,RETIREMENT PENSION CONTRIB,12615
Expense,fy15-16,43,PRINT SHOP,450,PRINT SHOP,400303,CM PRINT SHOP,4003,Public Information & Marketing,51510004,EMPLOYEE PARKING,2639
Expense,fy15-16,43,PRINT SHOP,450,PRINT SHOP,400303,CM PRINT SHOP,4003,Public Information & Marketing,52130001,MEMBERSHIPS,400
Expense,fy15-16,43,PRINT SHOP,450,PRINT SHOP,400303,CM PRINT SHOP,4003,Public Information & Marketing,52280001,CHARGEBACK-ADMIN SRVCS,114047
Expense,fy15-16,43,PRINT SHOP,450,PRINT SHOP,400303,CM PRINT SHOP,4003,Public Information & Marketing,52310001,PRINTING & BINDING,5000
Expense,fy15-16,43,PRINT SHOP,450,PRINT SHOP,400303,CM PRINT SHOP,4003,Public Information & Marketing,52310004,POSTAGE,370000
Expense,fy15-16,43,PRINT SHOP,450,PRINT SHOP,400303,CM PRINT SHOP,4003,Public Information & Marketing,52340016,MACHINERY AND EQUIPMENT MTCE,65137
Expense,fy15-16,43,PRINT SHOP,450,PRINT SHOP,400303,CM PRINT SHOP,4003,Public Information & Marketing,52400007,OTHER EQUIPMENT RENTAL,15000
Expense,fy15-16,43,PRINT SHOP,450,PRINT SHOP,400303,CM PRINT SHOP,4003,Public Information & Marketing,52890001,OTHER SERVICES AND CHARGES,712
Expense,fy15-16,43,PRINT SHOP,450,PRINT SHOP,400303,CM PRINT SHOP,4003,Public Information & Marketing,53010013,NON-CAPITAL OFFICE MACHINES,1000
Expense,fy15-16,43,PRINT SHOP,450,PRINT SHOP,400303,CM PRINT SHOP,4003,Public Information & Marketing,53890022,OTHER SUPPLIES,65862
Expense,fy15-16,43,PRINT SHOP,450,PRINT SHOP,400303,CM PRINT SHOP,4003,Public Information & Marketing,52000004,BUDGET-CONTINGENCY,22000
Expense,fy15-16,43,PRINT SHOP,450,PRINT SHOP,400303,CM PRINT SHOP,4003,Public Information & Marketing,59010007,TRANSFER TO FUND 039 CIP,123144
Expense,fy15-16,43,PRINT SHOP,450,PRINT SHOP,400303,CM PRINT SHOP,4003,Public Information & Marketing,53040031,OTHER EQUIPMENT,2709
Expense,fy15-16,43,PRINT SHOP,450,PRINT SHOP,400303,CM PRINT SHOP,4003,Public Information & Marketing,52049001,EMPLOYEE TRAINING,500
Expense,fy15-16,750,SPECIAL PURPOSE,1609,RENTAL PROP MTCE-ASGN,5507000,PARKS SPECIAL PURPOSE,55070,Parks Special Purpose,52340019,BUILDING MAINTENANCE,131763
Expense,fy15-16,750,SPECIAL PURPOSE,1609,RENTAL PROP MTCE-ASGN,5507000,PARKS SPECIAL PURPOSE,55070,Parks Special Purpose,52890001,OTHER SERVICES AND CHARGES,27
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800701,WORKERS COMP AND SAFETY,28007,Risk Management,52049001,EMPLOYEE TRAINING,4000
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800701,WORKERS COMP AND SAFETY,28007,Risk Management,52370002,EMPLOYEE TRAVEL REIMBURSEMENT,6000
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800110,FINANCE BUSINESS SERVICES,28001,Finance Administration,52280001,CHARGEBACK-ADMIN SRVCS,742760
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800110,FINANCE BUSINESS SERVICES,28001,Finance Administration,51070004,RETIREMENT PENSION CONTRIB,1386
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800110,FINANCE BUSINESS SERVICES,28001,Finance Administration,51010001,SALARIES AND WAGES,22976
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800110,FINANCE BUSINESS SERVICES,28001,Finance Administration,51070001,HEALTH AND WELFARE INSURANCE,3478
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800101,FINANCE EXECUTIVE LEADERSHIP,28001,Finance Administration,51010001,SALARIES AND WAGES,6205
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800101,FINANCE EXECUTIVE LEADERSHIP,28001,Finance Administration,51070001,HEALTH AND WELFARE INSURANCE,580
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800101,FINANCE EXECUTIVE LEADERSHIP,28001,Finance Administration,51070004,RETIREMENT PENSION CONTRIB,375
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800701,WORKERS COMP AND SAFETY,28007,Risk Management,51000013,BUDGET-SALARY RESERVE,32000
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800701,WORKERS COMP AND SAFETY,28007,Risk Management,51010001,SALARIES AND WAGES,788257
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800701,WORKERS COMP AND SAFETY,28007,Risk Management,51070001,HEALTH AND WELFARE INSURANCE,126943
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800701,WORKERS COMP AND SAFETY,28007,Risk Management,51070004,RETIREMENT PENSION CONTRIB,47927
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800701,WORKERS COMP AND SAFETY,28007,Risk Management,51510004,EMPLOYEE PARKING,5245
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800701,WORKERS COMP AND SAFETY,28007,Risk Management,51510007,EMPLOYEE BUS PASS,250
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800701,WORKERS COMP AND SAFETY,28007,Risk Management,52000004,BUDGET-CONTINGENCY,56029
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800701,WORKERS COMP AND SAFETY,28007,Risk Management,52010028,MISCELLANEOUS SRVCS CONTRACTS,8388
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800701,WORKERS COMP AND SAFETY,28007,Risk Management,52070010,TELEPHONE,71
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800701,WORKERS COMP AND SAFETY,28007,Risk Management,52130001,MEMBERSHIPS,3111
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800701,WORKERS COMP AND SAFETY,28007,Risk Management,53010001,OFFICE SUPPLIES,8000
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800701,WORKERS COMP AND SAFETY,28007,Risk Management,53010007,COMPUTER SUPPLIES,4000
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800701,WORKERS COMP AND SAFETY,28007,Risk Management,53040013,REPAIR & MAINTENANCE PARTS,500
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800701,WORKERS COMP AND SAFETY,28007,Risk Management,53100001,EDUCATIONAL & TRAINING,5000
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800701,WORKERS COMP AND SAFETY,28007,Risk Management,53160001,PROTECTIVE CLOTHING,100
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800701,WORKERS COMP AND SAFETY,28007,Risk Management,53890007,PHOTOGRAPHIC SUPPLIES,400
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800701,WORKERS COMP AND SAFETY,28007,Risk Management,53890022,OTHER SUPPLIES,6629
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800701,WORKERS COMP AND SAFETY,28007,Risk Management,59010076,TRANSFER TO MFA RISK WORK COMP,12501963
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800702,INSURANCE,28007,Risk Management,51010001,SALARIES AND WAGES,61848
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800702,INSURANCE,28007,Risk Management,51070001,HEALTH AND WELFARE INSURANCE,8115
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800702,INSURANCE,28007,Risk Management,51070004,RETIREMENT PENSION CONTRIB,3735
Expense,fy15-16,285,RISK MANAGEMENT,465,RISK MANAGEMENT,2800702,INSURANCE,28007,Risk Management,59010073,TRANSFER TO MFA P&L,2630850
Expense,fy15-16,370,SOLID WASTE MANAGEMENT,480,SOLID WASTE CASH ACCOUNT,3990702,UTILITIES SOLID WASTE,39907,UTILITIES SOLID WASTE LOB,51010004,PART TIME & TEMPORARY WAGES,33032
Expense,fy15-16,370,SOLID WASTE MANAGEMENT,480,SOLID WASTE CASH ACCOUNT,3990702,UTILITIES SOLID WASTE,39907,UTILITIES SOLID WASTE LOB,51010007,OVERTIME WAGES,276444
Expense,fy15-16,370,SOLID WASTE MANAGEMENT,480,SOLID WASTE CASH ACCOUNT,3990702,UTILITIES SOLID WASTE,39907,UTILITIES SOLID WASTE LOB,53040007,FUEL,1204800
Expense,fy15-16,370,SOLID WASTE MANAGEMENT,480,SOLID WASTE CASH ACCOUNT,3990702,UTILITIES SOLID WASTE,39907,UTILITIES SOLID WASTE LOB,53040025,SMALL TOOLS & MINOR EQUIP,4000
Expense,fy15-16,370,SOLID WASTE MANAGEMENT,480,SOLID WASTE CASH ACCOUNT,3990702,UTILITIES SOLID WASTE,39907,UTILITIES SOLID WASTE LOB,53160022,RADIOS & OTHER EQUIP,1100
Expense,fy15-16,370,SOLID WASTE MANAGEMENT,480,SOLID WASTE CASH ACCOUNT,3990702,UTILITIES SOLID WASTE,39907,UTILITIES SOLID WASTE LOB,53890004,CLOTHING & OTHER,14800
Expense,fy15-16,370,SOLID WASTE MANAGEMENT,480,SOLID WASTE CASH ACCOUNT,3990702,UTILITIES SOLID WASTE,39907,UTILITIES SOLID WASTE LOB,53890022,OTHER SUPPLIES,5000
Expense,fy15-16,370,SOLID WASTE MANAGEMENT,480,SOLID WASTE CASH ACCOUNT,3990703,UTILITIES BULKY WASTE,39907,UTILITIES SOLID WASTE LOB,51010007,OVERTIME WAGES,15864
Expense,fy15-16,370,SOLID WASTE MANAGEMENT,480,SOLID WASTE CASH ACCOUNT,3990703,UTILITIES BULKY WASTE,39907,UTILITIES SOLID WASTE LOB,52890001,OTHER SERVICES AND CHARGES,2000
Expense,fy15-16,370,SOLID WASTE MANAGEMENT,480,SOLID WASTE CASH ACCOUNT,3990703,UTILITIES BULKY WASTE,39907,UTILITIES SOLID WASTE LOB,53040001,JANITOR SUPPLIES,1750
